FECHA_DE_RECEPCION;HORA_DE_RECEPCION;FECHA_DE_RESOLUCION;HORA_DE_RESOLUCION;SECCION_ID;SECCION;ANOMALIA_ID;ANOMALIA;TIPO_DE_VIAL_ID;TIPO_DE_VIAL;NOMBRE_DE_VIAL;NUMERO;DISTRITO_ID;DISTRITO;BARRIO_ID;BARRIO;CODIGO_POSTAL
10/01/2016;00:32:24;10/01/2016;00:42:45;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;297;RONDA;ATOCHA;1;2;ARGANZUELA;206;PALOS DE MOGUER;28012
10/01/2016;01:10:09;10/01/2016;01:17:43;57;BICICLETA PUBLICA;3689;USUARIO. PROBLEMAS EN LA APP BICIMAD SISTEMA IOS;291;CALLE;CEA BERMUDEZ;59;7;CHAMBERI;701;GAZTAMBIDE;28003
10/01/2016;02:03:48;18/01/2016;23:56:16;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3375;DESAPARECIDO CUBO AMARILLO ENV 2 RUEDAS 240 L;292;AVENIDA;GRAN VIA DEL SURESTE;14;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
10/01/2016;03:16:49;10/01/2016;03:24:23;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;295;PLAZA;CEBADA;2;1;CENTRO;101;PALACIO;28005
10/01/2016;05:03:31;10/01/2016;05:24:13;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;291;CALLE;HUMILLADERO;16;1;CENTRO;101;PALACIO;28005
10/01/2016;06:05:45;10/01/2016;06:07:17;57;BICICLETA PUBLICA;3694;"TOTEM. MENSAJE EN PANTALLA ""DATOS INCORRECTOS""";291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
05/01/2016;07:44:24;06/01/2016;14:49:19;46;R CUBO/CONT (TODO TIPO) VACIADO E;3431;VACIADO CUBO/CONTENEDOR AMARILLO ENV;291;CALLE;CELANOVA;1;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
05/01/2016;07:52:21;14/01/2016;16:37:14;63;FUENTES DE BEBER/HIDRANTES (BOMBEROS);3767;FUENTE DE BEBER INCIDENCIA EN REJILLA/DESAGUE;291;CALLE;ALONSO QUIJANO;52;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
05/01/2016;07:56:17;29/02/2016;07:17:19;50;MOBILIARIO URBANO;3491;BANCO RETIRADA;291;CALLE;ARMENTEROS;24;9;MONCLOA-ARAVACA;904;VALDEZARZA;28039
05/01/2016;07:56:53;03/03/2016;17:28:07;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;291;CALLE;VENTURA RODRIGUEZ;1;9;MONCLOA-ARAVACA;902;ARGUELLES;28008
05/01/2016;08:05:46;12/01/2016;11:55:30;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3378;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 120 L;295;PLAZA;CONDE DEL VALLE DE SUCHIL;15;7;CHAMBERI;702;ARAPILES;28015
05/01/2016;08:06:26;11/01/2016;10:11:55;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;292;AVENIDA;REINA VICTORIA;29;7;CHAMBERI;706;VALLEHERMOSO;28003
10/01/2016;06:21:00;13/01/2016;06:52:46;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;294;PASEO;ESPERANZA;2;2;ARGANZUELA;202;ACACIAS;28005
10/01/2016;06:26:09;12/01/2016;08:06:11;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;SIMCA;8;12;USERA;1201;ORCASITAS;28041
10/01/2016;07:14:01;12/01/2016;12:46:49;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;BONDAD;10;4;SALAMANCA;404;GUINDALERA;28028
10/01/2016;07:18:52;13/01/2016;08:42:26;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;HERMANOS GARCIA NOBLEJAS;38;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;28037
10/01/2016;07:35:45;13/01/2016;11:18:45;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;EDUARDO CHILLIDA;73;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
10/01/2016;07:47:58;13/01/2016;12:39:34;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;EMBAJADORES;152;2;ARGANZUELA;203;CHOPERA;28045
05/01/2016;08:07:01;06/01/2016;14:43:47;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;292;AVENIDA;EL FERROL;28;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
05/01/2016;08:09:57;12/01/2016;12:04:38;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3354;AVERIADO CUBO AMARILLO ENV 2 RUEDAS 240 L;291;CALLE;SARRIA;47;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
05/01/2016;08:10:56;13/01/2016;12:00:15;59;SER;3707;PARQUIMETRO. LOS PARQUIMETROS CERCANOS NO FUNCIONAN;291;CALLE;DOLORES;14;6;TETUAN;606;BERRUGUETE;28039
05/01/2016;08:12:30;12/01/2016;23:25:03;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;BRUJAS;1;14;MORATALAZ;1402;HORCAJO;-1
05/01/2016;08:13:50;14/01/2016;12:00:07;59;SER;3601;PARQUIMETRO. FUERA DE SERVICIO;291;CALLE;SAN AGUSTIN;5;1;CENTRO;103;CORTES;28014
05/01/2016;08:14:25;08/01/2016;07:44:42;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;NARVAEZ;29;3;RETIRO;304;IBIZA;28009
05/01/2016;08:15:32;08/01/2016;10:09:12;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SAN MILLAN;2;1;CENTRO;102;EMBAJADORES;28012
10/01/2016;07:49:19;12/01/2016;11:03:16;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;ESCUELA DE VALLECAS;45;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
10/01/2016;08:23:32;11/01/2016;10:45:35;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;SUECIA;19;20;SAN BLAS;2005;ROSAS;28022
10/01/2016;08:28:12;12/01/2016;06:46:30;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SANTIAGO BERNABEU;2;5;CHAMARTIN;501;EL VISO;28036
10/01/2016;08:29:52;20/01/2016;15:02:28;58;SEÑALIZACION;3589;VERTICAL. REPOSICION / REPARACION DE SEÑAL.;291;CALLE;AVE MARIA;24;1;CENTRO;102;EMBAJADORES;28012
10/01/2016;08:31:10;20/01/2016;18:10:12;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;NUESTRA SEÑORA DE LA TORRE;4;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28031
10/01/2016;08:33:17;11/01/2016;09:36:25;14;EXTERNO;1986;EXTERNO;291;CALLE;FUENTIDUEÑA;43;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28031
10/01/2016;08:37:17;19/01/2016;00:18:18;40;R CUBO/CONT (ORGANICO/ENVASES) HORQUILLAS/BANDERINES E;3436;REPOSICION HORQUILLAS_BANDERINES CONTEN ORG-ENV V.PUBLICA;291;CALLE;ANTOLINA MERINO;8;11;CARABANCHEL;1104;VISTA ALEGRE;28025
05/01/2016;08:19:57;05/01/2016;12:58:50;65;ZONAS VERDES Y BOCAS DE RIEGO;1994;ROTURA DE BOCA DE RIEGO DENTRO DE ZONA VERDE;291;CALLE;ARROYO FONTARRON;299;14;MORATALAZ;1405;FONTARRON;28030
05/01/2016;08:22:22;07/01/2016;10:49:57;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CLAUDIO COELLO;129;4;SALAMANCA;406;CASTELLANA;28006
05/01/2016;08:23:36;11/01/2016;06:28:27;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;LITUANIA;4;14;MORATALAZ;1404;MEDIA LEGUA;28030
05/01/2016;08:27:15;05/01/2016;08:49:23;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;292;AVENIDA;MENENDEZ PELAYO;38;3;RETIRO;301;PACIFICO;28007
05/01/2016;08:27:23;05/01/2016;19:13:29;2;ALUMBRADO PUBLICO EXTERIOR;3751;ALUMBRADO - 08. OTRAS INCIDENCIAS;295;PLAZA;DOCTOR LOZANO;8;13;PUENTE DE VALLECAS;1306;NUMANCIA;28038
05/01/2016;08:33:25;11/01/2016;22:17:30;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;ARGUMOSA;5;1;CENTRO;102;EMBAJADORES;28012
10/01/2016;08:42:46;26/01/2016;16:37:56;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;CAMPO DE LA TORRE;7;19;VICALVARO;1901;CASCO H.VICALVARO;28032
10/01/2016;08:49:00;20/01/2016;15:05:34;58;SEÑALIZACION;3589;VERTICAL. REPOSICION / REPARACION DE SEÑAL.;317;CUESTA;SAN VICENTE;1;1;CENTRO;101;PALACIO;28008
10/01/2016;08:58:29;08/02/2016;11:48:41;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SANTA ENGRACIA;105;7;CHAMBERI;703;TRAFALGAR;28010
10/01/2016;09:07:14;11/01/2016;15:27:14;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;CARVAJALES;1;2;ARGANZUELA;202;ACACIAS;28005
10/01/2016;09:28:42;16/01/2016;03:01:49;44;R CUBO/CONT (PAPEL/VIDRIO) REPOS/REPARAC E;3427;REPOSICION CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;DURAZNO;1;11;CARABANCHEL;1105;PUERTA BONITA;28044
10/01/2016;09:30:45;11/01/2016;15:52:08;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;RIO SELLA;53;9;MONCLOA-ARAVACA;907;ARAVACA;28023
10/01/2016;09:45:19;04/05/2016;08:32:18;2;ALUMBRADO PUBLICO EXTERIOR;3751;ALUMBRADO - 08. OTRAS INCIDENCIAS;291;CALLE;SAN MELITON;6;11;CARABANCHEL;1104;VISTA ALEGRE;28025
10/01/2016;09:51:19;14/01/2016;13:22:04;63;FUENTES DE BEBER/HIDRANTES (BOMBEROS);3753;FUENTE DE BEBER INCIDENCIA EN GRIFO/PERDIDAS DE AGUA;292;AVENIDA;SAN LUIS;10;16;HORTALEZA;1604;PINAR DEL REY;28033
10/01/2016;09:52:55;13/01/2016;12:36:35;32;VEHICULOS ABANDONADOS;3279;RETIRADA VEHICULO;291;CALLE;DOCTOR FLEMING;39;5;CHAMARTIN;505;NUEVA ESPAÑA;28036
10/01/2016;09:59:11;12/01/2016;11:13:21;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MADRIDEJOS;52;12;USERA;1207;PRADOLONGO;28026
10/01/2016;10:03:35;13/01/2016;13:22:27;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PRINCIPE CARLOS;40;16;HORTALEZA;1606;VALDEFUENTES;28050
10/01/2016;10:04:54;12/01/2016;07:17:39;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;VIRTUDES;20;7;CHAMBERI;704;ALMAGRO;28010
10/01/2016;10:07:59;18/02/2016;13:14:30;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;294;PASEO;OLIVOS;100;10;LATINA;1002;PUERTA DEL ANGEL;-1
10/01/2016;10:09:28;02/02/2016;09:39:42;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;ZURBANO;96;7;CHAMBERI;705;RIOS ROSAS;28003
10/01/2016;10:13:20;10/01/2016;10:22:15;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ALCALA;45;1;CENTRO;104;JUSTICIA;28014
10/01/2016;10:13:24;12/01/2016;11:02:15;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;RAYA;14;19;VICALVARO;1901;CASCO H.VICALVARO;28032
10/01/2016;10:19:47;11/01/2016;13:53:52;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;292;AVENIDA;BETANZOS;78;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28034
10/01/2016;10:20:39;11/01/2016;09:52:42;14;EXTERNO;1986;EXTERNO;291;CALLE;MAZATERON;16;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;-1
10/01/2016;10:27:13;14/01/2016;15:10:37;46;R CUBO/CONT (TODO TIPO) VACIADO E;3432;VACIADO CONTENEDOR VIDRIO (IGLU VERDE);291;CALLE;BALANDRO;28;21;BARAJAS;2101;ALAMEDA DE OSUNA;28042
10/01/2016;10:29:41;11/01/2016;07:25:56;2;ALUMBRADO PUBLICO EXTERIOR;3748;ALUMBRADO - 05. INCIDENCIA EN ARMARIO ELECTRICO / CABLES;291;CALLE;SILVANO;1;16;HORTALEZA;1602;PIOVERA;28043
10/01/2016;10:55:06;14/01/2016;12:35:19;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3368;ROTO CUBO NARANJA ORG 2 RUEDAS 240 L;292;AVENIDA;AURORA BOREAL;18;19;VICALVARO;1901;CASCO H.VICALVARO;28032
05/01/2016;08:35:08;18/01/2016;12:22:15;46;R CUBO/CONT (TODO TIPO) VACIADO E;3431;VACIADO CUBO/CONTENEDOR AMARILLO ENV;291;CALLE;FRANCISCO SUAREZ;15;5;CHAMARTIN;505;NUEVA ESPAÑA;28036
05/01/2016;08:35:34;08/01/2016;08:06:50;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;DOCTOR ESQUERDO;52;3;RETIRO;304;IBIZA;28007
05/01/2016;08:36:55;08/01/2016;11:32:03;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;LINO;12;6;TETUAN;603;CASTILLEJOS;28020
05/01/2016;08:38:55;07/01/2016;15:53:59;46;R CUBO/CONT (TODO TIPO) VACIADO E;3434;VACIADO CONTENEDOR PAPEL (DEPENDENCIAS);291;CALLE;RECTOR ROYO-VILLANOVA;10;9;MONCLOA-ARAVACA;903;CIUDAD UNIVERSITARIA;28040
05/01/2016;08:40:41;05/02/2016;13:38:39;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;294;PASEO;SAN FRANCISCO DE SALES;9;7;CHAMBERI;706;VALLEHERMOSO;28003
05/01/2016;08:40:45;05/01/2016;13:49:44;48;L SELUR/NO UTILIZAR POR LINEA MADRID E;3333;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;294;PASEO;SANTA MARIA DE LA CABEZA;141;12;USERA;1205;MOSCARDO;28026
10/01/2016;11:03:18;13/01/2016;07:41:06;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SAN DELFIN;8;11;CARABANCHEL;1101;COMILLAS;28019
10/01/2016;11:04:53;11/01/2016;13:52:21;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;SANTURCE;13;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;28017
10/01/2016;11:10:06;18/01/2016;22:42:49;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3375;DESAPARECIDO CUBO AMARILLO ENV 2 RUEDAS 240 L;291;CALLE;BUGANVILLA;13;5;CHAMARTIN;506;CASTILLA;28036
10/01/2016;11:11:07;18/01/2016;22:41:41;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3358;AVERIADO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;BUGANVILLA;13;5;CHAMARTIN;506;CASTILLA;28036
10/01/2016;11:19:20;13/01/2016;10:47:41;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;BETANZOS;62;8;FUENCARRAL-EL PARDO;804;EL PILAR;28034
10/01/2016;11:25:36;11/01/2016;14:37:03;46;R CUBO/CONT (TODO TIPO) VACIADO E;3431;VACIADO CUBO/CONTENEDOR AMARILLO ENV;291;CALLE;PUERTO DE LOS LEONES;1;9;MONCLOA-ARAVACA;907;ARAVACA;28023
10/01/2016;11:26:47;12/01/2016;09:01:44;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SAN MARINO;2;20;SAN BLAS;2005;ROSAS;28022
10/01/2016;11:27:54;18/01/2016;15:08:33;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;SAHARA;85;17;VILLAVERDE;1704;LOS ROSALES;28041
10/01/2016;11:28:54;13/01/2016;10:45:34;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;ISLA DE TAVIRA;20;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
10/01/2016;11:32:14;11/01/2016;17:30:20;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;JUAN BOSCAN;1;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;28017
10/01/2016;11:43:50;13/01/2016;06:55:34;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;292;AVENIDA;ALBERTO ALCOCER;30;5;CHAMARTIN;504;HISPANOAMERICA;28036
10/01/2016;11:49:12;13/01/2016;11:59:04;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;FERNANDEZ DE LA HOZ;56;7;CHAMBERI;704;ALMAGRO;28010
05/01/2016;08:44:45;20/01/2016;14:47:01;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MARIANO SERRANO;4;6;TETUAN;605;VALDEACEDERAS;28029
05/01/2016;08:45:33;10/01/2016;06:32:56;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3461;RETIRADA SACO ESCOMBROS LLENO;291;CALLE;TUCAN;5;11;CARABANCHEL;1104;VISTA ALEGRE;28025
05/01/2016;08:49:22;05/02/2016;13:38:27;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;RAIMUNDO LULIO;20;7;CHAMBERI;703;TRAFALGAR;28010
05/01/2016;08:49:50;08/01/2016;09:05:46;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;CLAUDIO SANCHEZ ALBORNOZ;30;10;LATINA;1005;CAMPAMENTO;28024
05/01/2016;08:54:06;11/01/2016;22:28:10;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3367;ROTO CUBO NARANJA ORG 2 RUEDAS 120 L;291;CALLE;REINA;29;1;CENTRO;104;JUSTICIA;28004
05/01/2016;08:56:03;07/01/2016;07:54:22;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;JOSE ORTEGA Y GASSET;76;4;SALAMANCA;405;LISTA;28006
05/01/2016;08:57:05;18/01/2016;22:01:49;40;R CUBO/CONT (ORGANICO/ENVASES) HORQUILLAS/BANDERINES E;3436;REPOSICION HORQUILLAS_BANDERINES CONTEN ORG-ENV V.PUBLICA;291;CALLE;SAN DELFIN;7;11;CARABANCHEL;1101;COMILLAS;28019
05/01/2016;08:57:37;07/01/2016;13:19:36;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PEDRO LABORDE;54;13;PUENTE DE VALLECAS;1305;PORTAZGO;28018
05/01/2016;09:04:17;08/01/2016;11:29:04;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3447;LIMPIEZA PINTADAS V.PUBLICA/Z. VERDES (MUROS/FACHADAS..);291;CALLE;FRANCISCO DE DIEGO;6;9;MONCLOA-ARAVACA;903;CIUDAD UNIVERSITARIA;28040
05/01/2016;09:06:17;11/01/2016;09:28:27;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;LIMON;24;1;CENTRO;105;UNIVERSIDAD;28015
05/01/2016;09:06:30;12/01/2016;04:05:57;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3414;CAMBIO VOL CUBO AMARILLO ENV 2 RUEDAS 120 L;294;PASEO;CEREZOS;39;5;CHAMARTIN;504;HISPANOAMERICA;28016
05/01/2016;09:07:27;12/01/2016;09:10:25;43;R CUBO/CONT (PAPEL/VIDRIO) NUEVO SUMINISTRO A;3459;CONTENEDOR VIDRIO (IGLU VERDE);291;CALLE;FUENTELENCINA;68;20;SAN BLAS;2006;REJAS;28022
10/01/2016;11:50:34;18/01/2016;12:27:49;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;VELAZQUEZ;11;4;SALAMANCA;401;RECOLETOS;28001
10/01/2016;11:50:52;12/01/2016;08:11:44;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;296;TRAVESIA;TELLEZ;2;3;RETIRO;301;PACIFICO;28007
10/01/2016;11:51:04;11/01/2016;12:29:48;57;BICICLETA PUBLICA;3703;ANCLAJE. SE ENGANCHA EN ANCLAJE APAGADO;292;AVENIDA;MENENDEZ PELAYO;2;4;SALAMANCA;401;RECOLETOS;28009
10/01/2016;11:51:36;16/01/2016;03:17:31;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3362;AVERIADO CONTENEDOR NARANJA ORG VIA PUBLICA (4 RUEDAS);291;CALLE;TORDEGRILLOS;34;17;VILLAVERDE;1701;SAN ANDRES;28021
10/01/2016;11:51:41;16/01/2016;03:17:00;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3383;DESAPARECIDO CONTENEDOR NARANJA ORG VIA PUBLICA (4RUEDAS);291;CALLE;LENGUAS;3;17;VILLAVERDE;1701;SAN ANDRES;28021
10/01/2016;12:00:15;11/01/2016;16:30:40;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);294;PASEO;EXTREMADURA;2;10;LATINA;1002;PUERTA DEL ANGEL;28011
10/01/2016;12:03:47;11/01/2016;09:46:04;14;EXTERNO;1986;EXTERNO;291;CALLE;LA CORTE DE FARAON;21;17;VILLAVERDE;1705;LOS ANGELES;28041
10/01/2016;12:04:07;18/01/2016;09:43:37;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VIA LUSITANA;47;11;CARABANCHEL;1107;ABRANTES;28025
10/01/2016;12:09:36;03/02/2016;11:27:11;36;L PAPELERAS CAMBIOS UBICACION/NUEVAS A;3452;NUEVA INSTALACION PAPELERA;292;AVENIDA;POBLADOS;110;11;CARABANCHEL;1106;BUENAVISTA;-1
10/01/2016;12:11:45;10/01/2016;13:51:22;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
10/01/2016;12:14:12;13/01/2016;17:23:26;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;FRANCISCO BRIZUELA;11;10;LATINA;1002;PUERTA DEL ANGEL;28011
10/01/2016;12:15:55;13/01/2016;11:50:08;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ALERCE;21;12;USERA;1202;ORCASUR;28041
10/01/2016;12:17:41;11/01/2016;16:30:52;46;R CUBO/CONT (TODO TIPO) VACIADO E;3432;VACIADO CONTENEDOR VIDRIO (IGLU VERDE);291;CALLE;MALMOE;53;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;28032
