"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
385404,"Concrete Work - Maintenance","112 9 AV NE  ",07/12/2012 14:28:00,08/01/2013 09:26:00
385414,"Concrete Work - Maintenance","1422 2 ST NW  ",07/12/2012 14:40:00,08/01/2013 09:26:00
385415,"Concrete Work - Maintenance","1401 4A ST NW  ",07/12/2012 14:41:00,08/01/2013 09:26:00
385417,"Concrete Work - Maintenance","702 CRESCENT RD NW  ",07/12/2012 14:43:00,08/01/2013 09:26:00
385420,"Concrete Work - Maintenance","1121 7A ST NW  ",07/12/2012 15:01:00,08/01/2013 09:26:00
385422,"Concrete Work - Maintenance","1118 9 ST NW  ",07/12/2012 15:02:00,08/01/2013 09:26:00
385424,"Concrete Work - Maintenance","1336 7 ST NW  ",07/12/2012 15:03:00,08/01/2013 09:26:00
385425,"Concrete Work - Maintenance","1336 7 ST NW  ",07/12/2012 15:04:00,08/01/2013 09:26:00
385429,"Concrete Work - Maintenance","1423 7 ST NW  ",07/12/2012 15:27:00,08/01/2013 09:26:00
385432,"Concrete Work - Maintenance","1422 CRESCENT RD NW  ",07/12/2012 15:30:00,08/01/2013 09:26:00
384478,"Concrete Work - Maintenance","4725 33 AV SW  ",07/05/2012 10:50:00,08/01/2013 09:33:00
384480,"Concrete Work - Maintenance","16 GLENPATRICK DR SW  ",07/05/2012 10:51:00,08/01/2013 09:33:00
384493,"Concrete Work - Maintenance","3303 44 ST SW  ",07/05/2012 11:21:00,08/01/2013 09:33:00
384496,"Concrete Work - Maintenance","3527 40 ST SW  ",07/05/2012 11:23:00,08/01/2013 09:33:00
384498,"Concrete Work - Maintenance","3334 40 ST SW  ",07/05/2012 11:35:00,08/01/2013 09:33:00
384499,"Concrete Work - Maintenance","3314 40 ST SW  ",07/05/2012 11:36:00,08/01/2013 09:33:00
384500,"Concrete Work - Maintenance","3128 38 ST SW  ",07/05/2012 11:37:00,08/01/2013 09:33:00
384502,"Concrete Work - Maintenance","3908 25 AV SW  ",07/05/2012 11:39:00,08/01/2013 09:33:00
384503,"Concrete Work - Maintenance","2403 37 ST SW  ",07/05/2012 11:39:00,08/01/2013 09:33:00
384504,"Concrete Work - Maintenance","5 GRANVILLE CR SW  ",07/05/2012 11:40:00,08/01/2013 09:33:00
384521,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","1735 33 AV SW  ",07/05/2012 13:33:00,01/11/2013 13:44:00
384554,"Concrete Work - Maintenance","27 WILDWOOD DR SW  ",07/05/2012 15:28:00,08/01/2013 09:34:00
384697,"Concrete Work - Maintenance","  TAMARAC CR SW  ",07/09/2012 09:29:00,08/01/2013 09:34:00
384698,"Concrete Work - Maintenance","15 TAMARAC CR SW  ",07/09/2012 09:32:00,08/01/2013 09:34:00
384700,"Concrete Work - Maintenance","2 HEMLOCK CR SW A",07/09/2012 09:32:00,08/01/2013 09:34:00
384703,"Concrete Work - Maintenance","  26 AV SW  ",07/09/2012 09:37:00,08/01/2013 09:35:00
384705,"Concrete Work - Maintenance","2739 16 AV SW  ",07/09/2012 09:38:00,08/01/2013 09:35:00
384706,"Concrete Work - Maintenance","1403 27 ST SW  ",07/09/2012 09:39:00,08/01/2013 09:35:00
384709,"Concrete Work - Maintenance","1436 28 ST SW  ",07/09/2012 09:41:00,08/01/2013 09:35:00
384710,"Concrete Work - Maintenance","1419 28 ST SW  ",07/09/2012 09:42:00,08/01/2013 09:35:00
384711,"Concrete Work - Maintenance","1429 28 ST SW  ",07/09/2012 09:43:00,08/01/2013 09:35:00
384713,"Concrete Work - Maintenance","  37 ST SW  ",07/09/2012 09:45:00,08/01/2013 09:35:00
385384,"Concrete Work - Maintenance","312 15 AV NE  ",07/12/2012 13:58:00,08/01/2013 09:25:00
385385,"Concrete Work - Maintenance","308 15 AV NE  ",07/12/2012 14:00:00,08/01/2013 09:26:00
385386,"Concrete Work - Maintenance","308 15 AV NE  ",07/12/2012 14:00:00,08/01/2013 09:26:00
384395,"Concrete Work - Maintenance","  46 AV SW  ",07/04/2012 14:46:00,08/01/2013 09:33:00
384398,"Concrete Work - Maintenance","  46 AV SW  ",07/04/2012 14:55:00,08/01/2013 09:33:00
384399,"Concrete Work - Maintenance","  46 AV SW  ",07/04/2012 14:56:00,08/01/2013 09:33:00
384400,"Traffic Detours - Investigation process (Non-Recoverable)","    ",07/04/2012 14:57:00,01/10/2013 12:07:00
384483,"Concrete Work - Maintenance","  GLENPATRICK DR SW  ",07/05/2012 10:52:00,08/01/2013 09:33:00
384484,"Concrete Work - Maintenance","60 GLENPATRICK DR SW  ",07/05/2012 10:54:00,08/01/2013 09:33:00
384485,"Concrete Work - Maintenance","64 GLENPATRICK DR SW  ",07/05/2012 10:54:00,08/01/2013 09:33:00
384492,"Traffic Detours - Investigation Process (Recoverable)","    ",07/05/2012 11:09:00,01/10/2013 12:09:00
384919,"Concrete Work - Maintenance","2819 26 ST SW  ",07/10/2012 10:40:00,08/01/2013 09:35:00
384920,"Concrete Work - Maintenance","2823 26 ST SW  ",07/10/2012 10:42:00,08/01/2013 09:35:00
384921,"Concrete Work - Maintenance","2620 25 ST SW  ",07/10/2012 10:43:00,08/01/2013 09:35:00
384923,"Concrete Work - Maintenance","2615 24A ST SW  ",07/10/2012 10:44:00,08/01/2013 09:35:00
384930,"Concrete Work - Maintenance","3703 RICHMOND RD SW  ",07/10/2012 10:51:00,08/01/2013 09:35:00
384940,"Concrete Work - Maintenance","3304 35 AV SW  ",07/10/2012 11:04:00,08/01/2013 09:35:00
385142,"Concrete Work - Maintenance","1456 RICHLAND RD NE  ",07/11/2012 14:49:00,08/01/2013 09:26:00
385148,"Concrete Work - Maintenance","1016 4 ST NE  ",07/11/2012 14:52:00,08/01/2013 09:26:00
385153,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  CROWCHILD TR SW  ",07/11/2012 14:58:00,01/11/2013 13:44:00
385239,"Concrete Work - Maintenance","433 10 AV NE  ",07/12/2012 10:00:00,08/01/2013 09:26:00
385240,"Concrete Work - Maintenance","  5 ST NE  ",07/12/2012 10:01:00,08/01/2013 09:26:00
385241,"Concrete Work - Maintenance","716 5 ST NE  ",07/12/2012 10:01:00,08/01/2013 09:26:00
385293,"Concrete Work - Maintenance","  10 AV NE  ",07/12/2012 11:37:00,08/01/2013 09:25:00
385297,"Concrete Work - Maintenance","202 10 AV NE  ",07/12/2012 11:39:00,08/01/2013 09:25:00
385299,"Concrete Work - Maintenance","  CENTRE ST N  ",07/12/2012 11:41:00,08/01/2013 09:25:00
385300,"Concrete Work - Maintenance","1116 CENTRE ST NE  ",07/12/2012 11:42:00,08/01/2013 09:25:00
385303,"Concrete Work - Maintenance","  CENTRE ST NE  ",07/12/2012 11:49:00,08/01/2013 09:25:00
385304,"Concrete Work - Maintenance","208 14 AV NE  ",07/12/2012 11:51:00,08/01/2013 09:25:00
385305,"Concrete Work - Maintenance","208 14 AV NE  ",07/12/2012 11:52:00,08/01/2013 09:25:00
385306,"Concrete Work - Maintenance","217 14 AV NE  ",07/12/2012 11:52:00,08/01/2013 09:25:00
384857,"Concrete Work - Maintenance","2803 25A ST SW  ",07/10/2012 08:50:00,08/01/2013 09:35:00
385473,"Concrete Work - Maintenance","  7 ST NW  ",07/13/2012 09:54:00,08/01/2013 09:27:00
385474,"Concrete Work - Maintenance","  7 ST NW  ",07/13/2012 09:55:00,08/01/2013 09:27:00
385479,"Concrete Work - Maintenance","1021 2 AV NW  ",07/13/2012 09:58:00,08/01/2013 09:27:00
385494,"Concrete Work - Maintenance","  23 AV NW  ",07/13/2012 10:40:00,08/01/2013 09:27:00
385495,"Concrete Work - Maintenance","  25 AV NW  ",07/13/2012 10:41:00,08/01/2013 09:27:00
385499,"Concrete Work - Maintenance","505 30 AV NW  ",07/13/2012 10:46:00,08/01/2013 09:27:00
385502,"Concrete Work - Maintenance","  4A ST NW  ",07/13/2012 10:47:00,08/01/2013 09:27:00
385507,"Concrete Work - Maintenance","465 31 AV NW 2",07/13/2012 10:55:00,08/01/2013 09:27:00
385530,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  3 ST SE  ",07/13/2012 13:41:31,01/10/2013 12:25:00
385533,"Concrete Work - Maintenance","2620 2 ST NW  ",07/13/2012 13:58:00,08/01/2013 09:27:00
385534,"Concrete Work - Maintenance","462 21 AV NW  ",07/13/2012 13:59:00,08/01/2013 09:27:00
385538,"Concrete Work - Maintenance","426 21 AV NW  ",07/13/2012 14:10:00,08/01/2013 09:27:00
385539,"Concrete Work - Maintenance","  21 AV NW  ",07/13/2012 14:11:00,08/01/2013 09:27:00
385540,"Concrete Work - Maintenance","  21 AV NW  ",07/13/2012 14:12:00,08/01/2013 09:27:00
385541,"Concrete Work - Maintenance","  20 AV NW  ",07/13/2012 14:12:00,08/01/2013 09:27:00
385542,"Concrete Work - Maintenance","  20 AV NW  ",07/13/2012 14:13:00,08/01/2013 09:27:00
385543,"Concrete Work - Maintenance","2009 2 ST NW  ",07/13/2012 14:14:00,08/01/2013 09:27:00
385544,"Concrete Work - Maintenance","330 18 AV NW  ",07/13/2012 14:15:00,08/01/2013 09:27:00
385556,"Concrete Work - Maintenance","201 18 AV NE  ",07/13/2012 15:02:00,08/01/2013 09:27:00
384415,"Concrete Work - Maintenance","  46 AV SW  ",07/04/2012 15:31:00,08/01/2013 09:33:00
384448,"Concrete Work - Maintenance","  46 AV SW  ",07/05/2012 08:09:00,08/01/2013 09:33:00
384450,"Concrete Work - Maintenance","  37 ST SW  ",07/05/2012 08:10:00,08/01/2013 09:33:00
384453,"Concrete Work - Maintenance","3805 RICHMOND RD SW  ",07/05/2012 08:32:00,08/01/2013 09:33:00
384454,"Concrete Work - Maintenance","4932 35 AV SW  ",07/05/2012 08:34:00,08/01/2013 09:33:00
384456,"Concrete Work - Maintenance","111 GLENPATRICK DR SW  ",07/05/2012 08:36:00,08/01/2013 09:33:00
384594,"Traffic Detours - Investigation Process (Recoverable)","  CANYON MEADOWS DR SW  ",07/06/2012 09:56:00,01/11/2013 13:44:00
385399,"Concrete Work - Maintenance","  CENTRE ST N  ",07/12/2012 14:25:00,08/01/2013 09:26:00
385405,"Concrete Work - Maintenance","622 CENTRE A ST NW  ",07/12/2012 14:29:00,08/01/2013 09:26:00
385406,"Concrete Work - Maintenance","221 9 AV NW  ",07/12/2012 14:30:00,08/01/2013 09:26:00
385416,"Concrete Work - Maintenance","1403 5 ST NW  ",07/12/2012 14:42:00,08/01/2013 09:26:00
385430,"Concrete Work - Maintenance","1423 7 ST NW  ",07/12/2012 15:28:00,08/01/2013 09:26:00
385431,"Concrete Work - Maintenance","1406 8 ST NW  ",07/12/2012 15:29:00,08/01/2013 09:26:00
385433,"Concrete Work - Maintenance","832 10 ST NW  ",07/12/2012 15:31:00,08/01/2013 09:26:00
385434,"Concrete Work - Maintenance","201 10 ST NW  ",07/12/2012 15:32:00,08/01/2013 09:26:00
385470,"Concrete Work - Maintenance","734 4A ST NW  ",07/13/2012 09:51:00,08/01/2013 09:26:00
384769,"Concrete Work - Maintenance","2404 36 ST SW  ",07/09/2012 13:41:00,08/01/2013 09:35:00
384771,"Concrete Work - Maintenance","2216 36 ST SW  ",07/09/2012 13:42:00,08/01/2013 09:35:00
384773,"Concrete Work - Maintenance","1932 36 ST SW  ",07/09/2012 13:44:00,08/01/2013 09:35:00
384777,"Concrete Work - Maintenance","3004 35 ST SW  ",07/09/2012 13:48:00,08/01/2013 09:35:00
384778,"Concrete Work - Maintenance","2428 35 ST SW  ",07/09/2012 13:49:00,08/01/2013 09:35:00
384780,"Concrete Work - Maintenance","2016 35 ST SW  ",07/09/2012 13:50:00,08/01/2013 09:35:00
384949,"Concrete Work - Maintenance","  RICHARD RD SW  ",07/10/2012 11:13:00,08/01/2013 09:35:00
384950,"Concrete Work - Maintenance","  RICHARD RD SW  ",07/10/2012 11:19:00,08/01/2013 09:35:00
385265,"Concrete Work - Maintenance","  9 AV NE  ",07/12/2012 10:26:00,08/01/2013 09:25:00
385387,"Concrete Work - Maintenance","215 15 AV NE  ",07/12/2012 14:01:00,08/01/2013 09:26:00
385392,"Concrete Work - Maintenance","102 16 AV NE  ",07/12/2012 14:05:00,08/01/2013 09:26:00
385461,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","701 SIFTON BV SW  ",07/13/2012 08:49:00,01/11/2013 13:44:00
385462,"Signs Manufacture - Vehicle Graphics - Fire Trucks, EMS vehicles etc.","    ",07/09/2012 09:09:00,01/31/2013 10:02:00
385654,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/16/2012 10:36:00,02/27/2013 10:00:00
385655,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/16/2012 10:36:00,02/27/2013 10:00:00
385656,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/16/2012 10:36:00,02/27/2013 10:00:00
385661,"Concrete Work - Maintenance","29 MONCTON RD NE  ",07/16/2012 10:43:00,08/01/2013 09:28:00
385663,"Concrete Work - Maintenance","2220 8 ST NE  ",07/16/2012 10:45:00,08/01/2013 09:28:00
385676,"Concrete Work - Maintenance","  EDMONTON TR NE  ",07/16/2012 11:16:00,08/01/2013 09:28:00
385677,"Concrete Work - Maintenance","3603A EDMONTON TR NE  ",07/16/2012 11:17:00,08/01/2013 09:28:00
385681,"Concrete Work - Maintenance","3505 EDMONTON TR NE  ",07/16/2012 11:38:00,08/01/2013 09:28:00
385684,"Concrete Work - Maintenance","457 35 AV NW  ",07/16/2012 11:41:00,08/01/2013 09:28:00
385690,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  6 AV SE  ",07/16/2012 13:19:06,01/10/2013 12:36:00
385388,"Concrete Work - Maintenance","206 15 AV NE  ",07/12/2012 14:02:00,08/01/2013 09:26:00
385389,"Concrete Work - Maintenance","202 15 AV NE  ",07/12/2012 14:03:00,08/01/2013 09:26:00
385390,"Concrete Work - Maintenance","207 15 AV NE  ",07/12/2012 14:03:00,08/01/2013 09:26:00
385391,"Concrete Work - Maintenance","207 15 AV NE  ",07/12/2012 14:04:00,08/01/2013 09:26:00
385551,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  OLD BANFF COACH RD SW  ",07/13/2012 14:42:00,01/11/2013 13:44:00
385630,"Concrete Work - Maintenance","524 26 AV NE  ",07/16/2012 09:42:00,08/01/2013 09:28:00
385631,"Concrete Work - Maintenance","528 26 AV NE  ",07/16/2012 09:43:00,08/01/2013 09:28:00
385632,"Concrete Work - Maintenance","528 26 AV NE  ",07/16/2012 09:44:00,08/01/2013 09:28:00
385635,"Concrete Work - Maintenance","617 25 AV NE  ",07/16/2012 10:08:00,08/01/2013 09:28:00
385637,"Concrete Work - Maintenance","459 22 AV NE  ",07/16/2012 10:17:00,08/01/2013 09:28:00
385639,"Concrete Work - Maintenance","629 23 AV NE  ",07/16/2012 10:26:00,08/01/2013 09:28:00
385640,"Traffic Road Markings - Subdivision Development","  CRANSTON AV SE  ",07/16/2012 10:25:28,12/05/2013 14:44:00
385643,"Concrete Work - Maintenance","621 21 AV NE  ",07/16/2012 10:29:00,08/01/2013 09:28:00
384379,"Concrete Work - Maintenance","4535 46 AV SW  ",07/04/2012 14:12:00,08/01/2013 09:33:00
385557,"Concrete Work - Maintenance","201 17 AV NE  ",07/13/2012 15:03:00,08/01/2013 09:27:00
385615,"Concrete Work - Maintenance","238 19 AV NE  ",07/16/2012 09:08:00,08/01/2013 09:27:00
385616,"Concrete Work - Maintenance","257 21 AV NE  ",07/16/2012 09:09:00,08/01/2013 09:27:00
385617,"Concrete Work - Maintenance","239 23 AV NE  ",07/16/2012 09:09:00,08/01/2013 09:27:00
385618,"Concrete Work - Maintenance","230 24 AV NE  ",07/16/2012 09:10:00,08/01/2013 09:27:00
385619,"Concrete Work - Maintenance","109 25 AV NE  ",07/16/2012 09:11:00,08/01/2013 09:27:00
385620,"Concrete Work - Maintenance","127 26 AV NE  ",07/16/2012 09:12:00,08/01/2013 09:28:00
385621,"Concrete Work - Maintenance","227 26 AV NE  ",07/16/2012 09:12:00,08/01/2013 09:28:00
385622,"Concrete Work - Maintenance","302 26 AV NE  ",07/16/2012 09:13:00,08/01/2013 09:28:00
385623,"Concrete Work - Maintenance","311 26 AV NE  ",07/16/2012 09:13:00,08/01/2013 09:28:00
385624,"Concrete Work - Maintenance","403 28 AV NE  ",07/16/2012 09:22:00,08/01/2013 09:28:00
385660,"Concrete Work - Maintenance","13 MONCTON RD NE  ",07/16/2012 10:42:00,08/01/2013 09:28:00
385662,"Concrete Work - Maintenance","50 MONTROSE CR NE  ",07/16/2012 10:44:00,08/01/2013 09:28:00
385664,"Concrete Work - Maintenance","  7 ST NE  ",07/16/2012 10:45:00,08/01/2013 09:28:00
385667,"Concrete Work - Maintenance","3137 6 ST NE  ",07/16/2012 10:50:00,08/01/2013 09:28:00
385716,"Signals Design - Design and Planning (overall)","  NORTHMOUNT DR NW  ",07/16/2012 14:01:00,03/13/2013 00:00:00
384377,"Concrete Work - Maintenance","  45 ST SW  ",07/04/2012 14:07:00,08/01/2013 09:32:00
384385,"Concrete Work - Maintenance","4307 46 AV SW  ",07/04/2012 14:28:00,08/01/2013 09:33:00
384388,"Concrete Work - Maintenance","4119 46 AV SW  ",07/04/2012 14:39:00,08/01/2013 09:33:00
384393,"Concrete Work - Maintenance","  46 AV SW  ",07/04/2012 14:44:00,08/01/2013 09:33:00
384396,"Concrete Work - Maintenance","  46 AV SW  ",07/04/2012 14:47:00,08/01/2013 09:33:00
384860,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","1011 1 ST SW 103",07/10/2012 09:40:00,01/11/2013 13:44:00
384861,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384863,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384864,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384865,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  DEERFOOT TR NE  ",07/10/2012 09:40:00,10/10/2013 00:00:00
384866,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  DEERFOOT TR NE  ",07/10/2012 09:40:00,10/10/2013 00:00:00
384867,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  DEERFOOT TR NE  ",07/10/2012 09:40:00,10/10/2013 00:00:00
384868,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  DEERFOOT TR NE  ",07/10/2012 09:40:00,10/10/2013 00:00:00
384869,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384870,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384871,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384872,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384873,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384874,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384875,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384876,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384877,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384879,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384881,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384882,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384883,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384884,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384885,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384886,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384887,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
384888,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",07/10/2012 09:40:00,10/10/2013 00:00:00
