CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,COR,CORAL SPRINGS,NORTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,6007,1485,389,0,1386,1437,1,0,0,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,76,1,0,0,0,1423,1361,5910,14,0,0,0,53,200,289,672,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626240.79469000000,5257.08734666000
Residential,1,FAL,FALCONRIDGE,NORTHEAST,RECENT SUBURBS,1980s,BUILT-OUT,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,10079,3399,1009,0,1938,1858,544,0,212,597,0,188,0,0,0,0,0,0,0,0,159,20,348,53,0,0,0,144,12,332,13,0,31,0,525,255,1652,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,302,1699,24,0,1,1,1788,1349,6048,60,0,9,0,376,911,716,936,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156335.70086000000,6000.05384741000
Residual Sub Area,4,13E,13E,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688678.01591000000,6556.58602376000
Residential,1,EYA,ELBOYA,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,1651,776,112,0,422,475,10,0,249,20,0,21,0,0,0,0,0,1,0,4,219,8,415,11,10,5,0,17,0,32,1,0,3,0,10,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,19,0,30,1,0,0,0,453,413,1149,17,3,2,1,173,323,101,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721242.70142800000,3891.75801962000
Residential,1,LPK,LINCOLN PARK,WEST,INNER SUBURBS,1940s,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,2703,1424,108,0,556,8,7,0,963,445,0,0,0,0,0,1,0,0,0,7,947,464,1493,9,0,0,0,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,2,425,81,1129,18,0,0,0,7,7,19,1,0,0,1,736,323,84,235,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522942.26908000000,5861.48825739000
Residential,1,BRT,BRITANNIA,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,721,313,31,0,241,256,0,0,57,0,0,0,0,0,0,0,0,0,0,0,53,21,74,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,220,647,19,7,0,0,67,102,37,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503168.22942400000,3216.46845035000
Residential,1,MAN,MANCHESTER,CENTRE,INNER SUBURBS,PRE-1940,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,614,345,8,0,42,28,4,0,304,0,0,6,0,1,0,1,0,1,0,1,277,37,356,26,0,0,1,5,0,9,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,190,0,0,0,0,0,0,0,0,0,0,1,26,5,50,1,0,0,3,221,73,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474122.09088900000,4015.64660326000
Industrial,2,VAF,VALLEYFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,11,7,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,11,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200377.91087000000,5091.86262209000
Industrial,2,EFI,EASTFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126948.71938000000,4650.07937943000
Industrial,2,FHI,FOOTHILLS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7644882.10572000000,13205.81037860000
Industrial,2,BUR,BURNS INDUSTRIAL,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Denise Carbol,Denise.carbol@calgary.ca,2008,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898941.24736000000,9626.05486622000
Residential,1,LKV,LAKEVIEW,WEST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,5413,2336,272,0,1873,1689,75,0,333,230,0,9,0,0,0,0,0,0,0,1,255,0,468,15,0,62,0,7,2,11,0,0,2,0,74,55,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,213,398,0,0,0,0,1657,1603,4347,28,2,2,0,475,947,318,454,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221433.59807000000,6830.19231266000
Residual Sub Area,4,09K,09K,EAST,RESIDUAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,Y,0,5,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925527.04062000000,7665.24914902000
Industrial,2,STD,STARFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348196.75676000000,8621.75046141000
Major Park,3,GPK,GLENMORE PARK,WEST,PARKS,NON RESIDENTIAL,N/A,,,2008,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10160144.29070000000,21846.79802000000
Residential,1,NGM,NORTH GLENMORE PARK,WEST,INNER SUBURBS,1950s,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,2393,1005,139,0,762,805,100,3,46,0,0,49,0,1,1,0,0,0,0,0,41,0,65,5,0,0,0,45,3,63,2,0,2,0,95,41,242,3,2,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,789,718,2009,12,1,2,2,227,376,172,178,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155904.76728000000,4868.37385704000
Residential,1,CFL,CFB - LINCOLN PARK PMQ,WEST,INNER SUBURBS,1940s,BUILT-OUT,Steve Jones,Steve.Jones2@calgary.ca,2008,,1188,657,125,0,401,214,72,0,252,119,0,0,0,0,0,0,0,0,0,0,240,163,344,9,1,2,0,0,0,0,0,0,0,0,65,22,176,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,83,210,0,23,0,3,165,133,458,3,43,0,0,201,206,84,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339343.84139300000,2728.18757685000
Residential,1,OGD,OGDEN,SOUTHEAST,ESTABLISHED SUBURBS,PRE-1940,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,8786,3853,513,0,2306,2164,495,0,331,551,0,303,0,4,2,1,0,2,0,0,264,0,465,7,60,0,0,236,18,406,19,1,47,0,475,262,1291,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,113,1,0,0,1,538,251,1276,12,0,0,3,2120,1774,5235,37,2,2,9,931,1385,659,583,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096375.00112000000,8861.37359585000
Residential,1,BEL,BEL-AIRE,CENTRE,INNER SUBURBS,1960s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,453,159,9,0,144,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,144,453,9,2,0,0,13,55,19,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336947.10596900000,2577.34239500000
Residential,1,MAF,MAYFAIR,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,485,157,39,0,147,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,147,485,3,0,0,0,13,49,21,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305022.38621600000,2369.50850431000
Residual Sub Area,4,09D,09D,EAST,OTHER,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404271.64457200000,3450.24631625000
Residual Sub Area,4,09H,09H,EAST,OTHER,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569745.64637800000,3296.69383648000
Residential,1,WND,WINDSOR PARK,CENTRE,INNER SUBURBS,1940s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,3942,2411,142,0,969,351,292,28,1527,93,0,114,0,0,4,0,0,2,0,2,1405,470,2061,85,0,35,1,107,15,181,1,0,5,1,274,137,663,10,5,2,0,0,0,0,0,0,0,0,28,14,67,0,0,0,0,6,4,36,0,0,0,0,82,55,154,11,0,0,1,338,274,780,9,2,1,6,1032,887,197,112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276633.19090000000,5332.15983411000
Industrial,2,OSH,OGDEN SHOPS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219730.17561000000,7725.44701369000
Residential,1,MEA,MEADOWLARK PARK,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,598,277,28,0,229,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,229,597,14,0,0,0,66,110,51,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644955.89247400000,3167.79929272000
Industrial,2,FVI,FAIRVIEW INDUSTRIAL,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Denise Carbol,Denise.carbol@calgary.ca,2008,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279220.63737000000,7842.92162444000
Residential,1,KIN,KINGSLAND,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,4373,2371,211,0,823,665,191,0,1259,189,0,66,0,0,0,0,0,1,0,2,1121,114,1768,108,24,4,0,62,5,105,2,0,2,0,185,43,476,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,184,116,409,4,0,1,1,644,545,1614,17,0,3,1,869,799,289,221,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327745.98662000000,4886.85232711000
Industrial,2,GPI,GREAT PLAINS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347897.66629000000,8593.49375121000
Residential,1,EAG,EAGLE RIDGE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,260,109,12,0,99,98,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,245,7,2,0,0,14,50,7,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371978.39397200000,3865.86172439000
Residential,1,KEL,KELVIN GROVE,SOUTH,INNER SUBURBS,1960s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,2330,903,87,0,489,354,16,0,504,26,0,1,0,0,0,2,0,0,0,0,488,107,782,16,0,0,0,1,0,3,0,0,0,0,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,413,0,0,0,1,24,22,44,1,0,0,0,345,344,1063,9,0,0,2,327,283,98,156,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756671.79470100000,3462.89951455000
Industrial,2,GBP,GLENDEER BUSINESS PARK,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Denise Carbol,Denise.carbol@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263720.83672100000,2325.65660336000
Residential,1,RIV,RIVERBEND,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,10080,3457,568,0,3220,3256,42,0,0,150,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,13,2,0,0,0,42,40,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,141,259,3,0,0,1,3210,3038,9737,29,0,16,0,390,1108,699,1100,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069658.64161000000,9217.02360167000
Residential,1,CHK,CHINOOK PARK,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Denise Carbol,Denise.carbol@calgary.ca,2008,,1728,587,91,0,480,490,0,0,96,0,0,0,0,0,0,1,0,0,0,0,95,24,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,0,0,0,0,0,0,0,0,0,0,1,479,456,1360,10,0,0,1,79,217,92,180,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582629.87993000000,3251.15551628000
Residential,1,ACA,ACADIA,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,10697,5031,485,0,2783,2283,133,0,2026,384,141,57,0,0,4,1,0,2,0,8,1941,393,3365,65,0,12,0,48,4,82,4,0,5,0,132,89,328,1,0,0,0,116,104,216,0,1,24,0,0,0,0,0,0,0,0,6,1,260,1,0,0,0,377,275,952,7,0,0,2,2228,1917,5494,49,0,4,7,1572,1888,721,610,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906037.02688000000,9130.98122863000
Residual Sub Area,4,09N,09N,SOUTH,RESIDUAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479173.86870300000,2792.74455042000
Industrial,2,S23,SECTION 23,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111773.03758000000,8409.42470009000
Residual Sub Area,4,12A,12A,SOUTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,171,60,5,0,41,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,41,167,1,0,1,0,6,20,5,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11884448.68560000000,14325.94837990000
Residential,1,HAY,HAYSBORO,SOUTH,INNER SUBURBS,1950s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,6035,3631,300,0,1920,1815,0,0,1774,9,0,33,0,0,0,0,0,0,0,6,1012,335,1527,39,717,0,0,23,3,43,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21,0,0,0,0,1766,1573,4444,46,1,2,0,979,1010,414,379,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667756.60674000000,6542.85979724000
Residential,1,OAK,OAKRIDGE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,5836,2291,319,0,2052,1706,144,0,35,402,0,4,0,0,0,0,0,0,0,0,35,32,59,0,0,0,0,3,0,7,0,0,1,0,142,111,264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,307,768,12,0,0,0,1676,1602,4738,29,0,1,0,402,888,382,531,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419705.08540000000,6362.79283624000
