CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,SDC,SUNDANCE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,11297,3397,571,6334,3117,3066,74,0,100,152,0,5,0,0,0,0,0,0,0,0,95,95,113,5,0,0,0,5,1,13,0,0,0,0,73,63,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,64,400,1,0,0,0,3033,2894,10606,32,0,1,0,256,734,692,1511,163,5681,5616,204,1072,771,462,308,841,1280,502,146,95,231,989,664,381,352,1053,1227,392,145,182,435,2061,1435,843,660,1894,2507,894,291,277,4020218.15248000000,9073.96717161000
Residential,1,SVO,SILVERADO,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2006,,26,25,1,12,8,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,26,1,6,0,0,1,10,0,1,0,12,14,0,1,0,0,0,1,4,2,2,2,0,1,1,0,0,4,3,2,2,1,0,2,1,0,0,5,7,4,4,3,5111701.45367000000,9627.47505659000
Residual Sub Area,4,12H,12H,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300347.39921000000,9747.14599836000
Residential,1,WIL,WILLOW PARK,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,5307,2275,256,2748,1807,1587,0,0,241,439,0,6,0,0,0,0,0,2,0,1,237,0,407,3,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,1,430,323,825,8,0,0,1,1556,1484,4060,29,1,0,2,530,946,317,406,31,2660,2647,90,302,190,175,243,376,441,357,301,185,96,250,163,145,229,416,427,384,328,209,186,552,353,320,472,792,868,741,629,394,3398342.90464000000,7332.21434247000
Residential,1,CED,CEDARBRAE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,6441,2600,397,3994,1980,1335,550,0,163,533,0,19,0,0,0,0,0,0,0,0,163,37,275,0,0,0,0,16,3,29,1,0,2,0,544,350,1417,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,392,1032,13,1,0,1,1319,1198,3688,15,0,0,0,545,943,509,524,40,3165,3276,168,341,266,290,442,484,534,388,168,84,165,362,249,223,447,544,596,424,152,114,333,703,515,513,889,1028,1130,812,320,198,2069560.99582000000,6050.02493225000
Residential,1,BRA,BRAESIDE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,6182,2538,344,3737,2038,1402,74,0,161,899,0,1,1,0,0,0,0,0,0,0,160,110,253,1,0,0,0,1,1,2,0,0,0,0,73,41,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,889,576,1835,10,0,0,0,1393,1310,3936,9,0,0,1,545,976,477,489,30,3080,3102,129,366,234,246,447,504,459,378,206,111,128,321,197,240,444,507,525,418,202,120,257,687,431,486,891,1011,984,796,408,231,1960856.58504000000,5660.81639240000
Residential,1,DIA,DIAMOND COVE,SOUTH,ESTABLISHED SUBURBS,1990s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,799,271,38,481,266,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,266,799,2,0,0,0,18,105,59,80,7,396,403,16,43,30,30,29,35,109,78,19,7,7,48,32,38,21,47,123,59,19,9,23,91,62,68,50,82,232,137,38,16,488866.18230000000,5267.26710343000
Residual Sub Area,4,12B,12B,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2006,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431237.57494000000,5966.71999110000
Residential,1,WBN,WOODBINE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,9882,3363,543,5868,3035,2930,82,0,0,342,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,2,0,2,0,81,63,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304,233,638,37,0,0,0,2900,2738,9020,27,0,3,0,341,973,778,1115,83,4990,4892,218,710,495,496,432,596,1104,659,198,82,220,581,484,399,446,750,1160,573,180,99,438,1291,979,895,878,1346,2264,1232,378,181,3180369.35888000000,9477.64253257000
Residential,1,WOO,WOODLANDS,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,6529,2405,403,3580,1757,1531,120,0,163,580,0,9,0,0,1,0,1,0,0,1,152,0,285,10,0,0,0,9,1,16,0,0,0,0,118,94,293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,62,0,0,0,1,564,232,1239,15,0,0,1,1510,1429,4634,20,0,0,2,371,814,486,618,65,3255,3274,158,442,355,316,313,397,601,415,155,103,153,412,289,255,370,446,668,411,164,106,311,854,644,571,683,843,1269,826,319,209,2800205.42496000000,8321.65029847000
Residential,1,LKB,LAKE BONAVISTA,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,10381,4103,520,5111,3408,3274,0,0,827,0,0,0,0,0,0,1,0,1,0,0,319,307,458,8,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,1,0,0,0,0,0,0,0,0,0,1,3230,3101,9758,41,1,1,2,476,1239,614,1129,92,5116,5265,214,746,469,329,283,621,937,775,488,254,176,728,472,278,260,750,990,741,490,380,390,1474,941,607,543,1371,1927,1516,978,634,5205642.87181000000,9330.23212265000
Residential,1,QLD,QUEENSLAND,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,5180,1872,340,3227,1501,1185,205,0,60,391,0,31,0,0,0,0,0,0,0,1,58,49,94,0,1,0,0,29,2,61,1,0,1,0,200,125,527,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,278,919,8,0,0,0,1174,1047,3579,11,0,0,0,292,618,390,472,72,2594,2586,128,352,221,224,411,427,436,236,116,43,137,366,200,187,377,452,437,263,107,60,265,718,421,411,788,879,873,499,223,103,1556437.32061000000,4982.20926864000
Major Park,3,FPK,FISH CREEK PARK,SOUTH,PARKS,NON RESIDENTIAL,N/A,,,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15598168.37220000000,54667.23173990000
Residential,1,DRG,DEER RIDGE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,4344,1492,359,2408,1029,856,140,0,0,494,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,136,67,406,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111,0,0,0,0,480,181,1254,14,0,0,0,839,781,2572,17,0,0,1,191,456,342,414,54,2097,2247,139,351,179,172,302,307,353,164,71,59,142,340,162,157,333,356,355,175,86,141,281,691,341,329,635,663,708,339,157,200,1417417.80384000000,4899.15995013000
Residential,1,MCT,MCKENZIE TOWNE,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,10092,4625,1306,6551,3772,2709,241,71,864,697,0,4,0,0,37,2,0,0,0,7,610,520,967,12,235,0,0,4,0,6,0,0,0,2,196,180,428,0,43,0,0,0,0,0,0,0,0,0,71,64,122,0,0,0,0,28,1,319,2,7,2,0,634,579,1195,9,52,2,20,2517,2428,7055,16,155,1,39,885,1616,816,685,58,4908,5184,585,473,158,288,1539,922,472,252,108,111,530,493,133,371,1647,830,484,291,145,260,1115,966,291,659,3186,1752,956,543,253,371,4814885.87381000000,10048.60253240000
Residential,1,MCK,MCKENZIE LAKE,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,14815,4641,1270,8401,4296,4236,25,0,0,379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,25,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,228,862,8,0,0,0,4188,4043,13886,39,2,7,0,387,1185,931,1891,191,7421,7394,479,1509,722,419,660,1468,1406,538,166,54,450,1459,663,415,792,1622,1296,469,151,77,929,2968,1385,834,1452,3090,2702,1007,317,131,5065064.81539000000,11216.49743100000
Residential,1,CLI,CLIFF BUNGALOW,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,2049,1360,35,1691,280,178,10,0,916,60,0,193,0,2,0,0,1,0,0,3,881,167,1327,9,23,0,2,173,7,231,10,0,8,0,10,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,44,0,0,0,1,59,14,92,0,0,0,3,165,88,336,7,1,2,3,698,493,73,26,1,997,1052,9,21,16,87,270,300,175,66,40,13,18,21,24,130,350,257,130,69,39,14,27,42,40,217,620,557,305,135,79,27,362754.48771500000,2944.18028240000
Industrial,2,AYB,ALYTH/BONNYBROOK,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,51,16,0,45,3,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1,0,0,0,0,0,0,0,0,0,0,10,3,17,3,0,1,2,6,2,1,1,1,36,15,0,0,0,3,8,5,11,9,0,0,0,0,1,0,2,5,2,4,0,1,0,0,1,3,10,10,13,13,0,1,3907691.33399000000,11197.81008280000
Residential,1,SOV,SOUTHVIEW,EAST,INNER SUBURBS,1950s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2006,,2098,888,157,959,478,586,26,0,150,54,0,71,0,0,0,1,0,0,0,2,139,0,347,9,0,0,0,53,3,77,3,0,15,2,22,5,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,0,52,0,138,2,0,0,0,572,470,1419,13,1,0,1,193,341,144,141,20,1068,1030,66,115,59,56,134,187,169,108,80,94,69,118,49,75,127,143,148,118,72,111,135,233,108,131,261,330,317,226,152,205,1591747.65783000000,5836.83336329000
Residential,1,UMR,UPPER MOUNT ROYAL,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,2613,1073,134,1303,745,801,10,0,235,13,0,13,0,0,1,0,0,0,0,0,230,44,326,4,0,1,0,12,0,16,0,0,1,1,9,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,6,23,0,0,0,2,746,687,2228,20,18,15,1,240,351,131,259,26,1310,1303,62,164,128,83,109,148,265,188,92,71,36,174,110,92,101,191,277,160,97,65,98,338,238,175,210,339,542,348,189,136,1275581.54629000000,5092.20785212000
Residential,1,GBK,GLENBROOK,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,6827,3202,450,3939,1708,916,668,2,720,703,0,193,0,0,0,0,0,0,0,1,685,191,1090,13,21,0,1,174,7,298,7,0,11,2,647,274,1632,14,0,5,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,686,474,1476,17,0,0,0,904,762,2326,10,2,0,0,1052,1101,443,450,52,3324,3503,188,411,226,280,611,560,496,238,169,145,180,346,186,343,635,592,502,252,269,198,368,757,412,623,1246,1152,998,490,438,343,1947131.20398000000,5962.93982038000
Residual Sub Area,4,12F,12F,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460603.70072000000,11156.29446340000
Residential,1,SET,SETON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675555.44162000000,6040.52391874000
Residential,1,RIC,RICHMOND,CENTRE,INNER CITY,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,3830,2083,208,2555,1057,1198,257,12,303,74,0,239,0,0,0,0,0,0,0,0,291,36,399,12,0,0,1,172,4,260,22,0,44,0,220,129,503,10,27,0,0,0,0,0,0,0,0,0,11,5,26,0,0,0,0,0,0,0,0,0,0,0,73,29,145,1,0,0,1,1122,854,2497,59,16,0,0,660,785,239,196,9,1941,1889,86,129,78,159,416,379,344,160,115,75,79,150,75,146,408,355,298,139,143,96,165,279,153,305,824,734,642,299,258,171,1793961.89046000000,6460.14767739000
Residential,1,LMR,LOWER MOUNT ROYAL,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,3288,2304,54,2442,603,70,18,0,2074,90,0,47,0,0,4,1,0,0,0,15,1975,478,2810,49,30,5,1,34,3,55,9,0,3,0,18,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,92,0,0,0,0,90,74,157,0,0,0,2,62,31,131,5,0,1,5,1368,666,112,34,4,1732,1556,22,33,37,193,715,327,196,99,65,45,23,22,53,240,589,252,146,89,60,82,45,55,90,433,1304,579,342,188,125,127,282657.31771900000,2856.12390163000
Residential,1,MIS,MISSION,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,4433,3193,36,3343,1125,103,4,0,2957,40,0,77,5,2,5,0,0,0,0,6,2846,1054,3960,59,45,1,0,68,2,90,6,0,3,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,143,0,0,0,0,32,30,62,2,6,0,13,82,34,173,7,0,1,12,1926,994,85,32,4,2233,2200,16,16,22,150,642,491,383,237,145,131,19,17,39,207,625,428,301,188,145,231,35,33,61,357,1267,919,684,425,290,362,534971.29451300000,3828.26849698000
Residential,1,ERL,ERLTON,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,1246,748,22,954,514,140,46,0,414,105,0,42,0,0,1,0,0,0,0,0,403,315,631,11,0,0,0,40,2,67,1,0,1,0,40,24,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,98,87,185,4,3,0,0,132,85,272,7,0,1,1,296,337,57,22,2,638,608,6,13,17,40,188,150,102,73,27,22,14,13,10,49,199,112,97,57,28,29,20,26,27,89,387,262,199,130,55,51,506469.98443600000,4067.95834081000
Industrial,2,MNI,MANCHESTER INDUSTRIAL,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575022.36345000000,11955.76767250000
Residential,1,SOC,SOUTH CALGARY,CENTRE,INNER CITY,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,3420,2106,171,2464,840,707,154,94,714,257,0,157,2,21,0,0,0,0,0,0,632,208,947,26,56,0,2,124,8,196,13,1,17,0,133,84,300,7,14,0,0,0,0,0,0,0,0,0,83,5,134,7,4,4,0,17,1,80,0,0,6,0,213,69,365,18,26,0,10,648,465,1398,38,11,0,23,828,683,217,115,7,1781,1639,68,85,70,182,478,388,297,133,46,34,65,81,65,181,494,318,227,105,54,49,133,166,135,363,972,706,524,238,100,83,885510.67427700000,4859.69803270000
Industrial,2,HIF,HIGHFIELD,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736442.09331000000,7657.69910317000
Residential,1,EPK,ELBOW PARK,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,3471,1210,255,1556,1064,1200,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,8,0,0,2,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1125,1061,3458,44,18,12,0,137,349,182,413,51,1719,1752,91,296,182,92,58,222,367,215,121,75,94,288,182,92,79,271,350,195,109,92,185,584,364,184,137,493,717,410,230,167,1786488.95815000000,7301.11865043000
Residential,1,ERI,ERIN WOODS,EAST,RECENT SUBURBS,1980s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2006,,6994,2411,762,4165,1845,1849,47,0,119,271,93,32,0,0,0,0,0,0,0,0,102,91,142,0,17,0,0,25,2,48,2,0,5,0,46,12,150,1,0,0,0,92,90,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,58,806,9,0,0,0,1824,1592,5661,25,0,0,0,322,680,556,680,113,3578,3416,274,612,255,230,554,759,553,233,77,31,315,575,200,255,601,700,471,193,81,25,589,1187,455,485,1155,1459,1024,426,158,56,1588421.15317000000,5242.94408112000
Residential,1,RUT,RUTLAND PARK,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,2264,973,108,1210,750,312,40,0,95,492,0,33,0,0,0,1,0,0,0,0,91,0,93,4,0,0,0,26,1,50,3,0,4,0,37,10,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,0,0,0,0,490,472,1159,2,0,0,0,307,267,731,5,0,0,1,295,346,156,143,12,1051,1213,41,116,53,76,166,133,146,110,107,103,45,101,57,75,164,128,163,148,126,206,86,217,110,151,330,261,309,258,233,309,681040.51404600000,4322.96250015000
Residential,1,PKH,PARKHILL,CENTRE,INNER CITY,1950s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,1543,831,95,1053,432,375,132,0,233,20,0,71,0,0,0,0,0,0,0,0,222,66,343,11,0,0,1,55,4,75,5,0,10,1,122,76,269,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,41,1,0,0,2,352,279,815,13,8,0,0,280,309,104,76,1,815,728,31,69,37,64,156,180,142,88,30,18,39,52,27,72,138,148,123,75,32,22,70,121,64,136,294,328,265,163,62,40,655806.32811700000,4018.27159229000
Residential,1,CFC,CFB - CURRIE,WEST,INNER SUBURBS,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096775.30039000000,5101.63955079000
Residential,1,DIS,DISCOVERY RIDGE,WEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,,3105,1431,382,1642,1041,851,103,0,415,62,0,0,0,0,0,0,0,0,0,1,179,151,279,0,235,0,0,0,0,0,0,0,0,0,103,103,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,49,100,0,10,0,2,754,738,2484,15,80,0,0,161,354,190,359,24,1545,1560,162,279,91,48,163,390,245,110,43,14,160,232,87,46,214,391,248,122,53,7,322,511,178,94,377,781,493,232,96,21,3598431.26711000000,8463.02400316000
Residential,1,GLA,GLAMORGAN,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,6317,2979,350,3415,1799,1140,86,44,994,694,0,18,0,0,1,2,0,0,0,2,935,248,1585,57,0,0,0,13,3,18,2,1,2,0,85,55,214,1,0,0,0,0,0,0,0,0,0,0,44,1,127,0,0,0,0,3,0,168,0,0,0,1,687,443,1348,6,0,0,0,1123,1049,2857,17,0,0,3,1011,1040,435,371,33,3000,3317,140,303,164,259,440,503,466,285,216,224,147,263,174,286,497,505,502,298,320,325,287,566,338,545,937,1008,968,583,536,549,1955756.40425000000,6069.12807340000
Residential,1,LPK,LINCOLN PARK,WEST,INNER SUBURBS,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,2425,1423,81,850,604,7,7,0,963,445,0,0,0,0,0,1,0,0,0,5,929,508,1402,29,0,0,0,0,0,0,0,0,0,0,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,12,407,90,956,25,1,0,0,2,2,4,0,5,0,1,729,356,141,112,8,936,1489,31,64,115,231,199,127,43,22,35,69,23,70,175,383,253,153,56,44,68,264,54,134,290,614,452,280,99,66,103,333,1522942.26908000000,5861.48825739000
Residential,1,MAN,MANCHESTER,CENTRE,INNER SUBURBS,PRE-1940,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2006,,542,378,8,377,45,29,4,0,337,0,0,6,0,1,0,0,0,1,0,1,297,40,363,5,34,0,0,6,0,9,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,116,0,0,0,0,0,0,0,0,0,0,6,21,5,46,2,0,0,2,244,72,10,2,1,368,174,5,1,10,46,77,93,82,41,10,3,3,1,10,43,43,26,24,17,5,2,8,2,20,89,120,119,106,58,15,5,474122.09088900000,4015.64660326000
