Community Name,Project Number,Job Created Year (YYYY),Permit Number,POSSE Job Type,Status Description,Est Construction Values,Construction Area ( Square Footage),Job Created Date (YYYY/MM/DD),Permit Issue Date (YYYY/MM/DD),Job Compltd Date (YYYY/MM/DD),Permit Duration ,SCP Process times
COPPERFIELD,PDA2015-00440,2015,BP2015-01773,Single Construction Permit,Completed,"$221,322","1,634.0000",2/19/2015,3/2/2015,9/18/2015,211,1
COPPERFIELD,PDA2015-00449,2015,BP2015-01861,Single Construction Permit,Completed,"$235,299","1,747.0000",2/20/2015,3/3/2015,10/13/2015,235,1
COPPERFIELD,PDA2015-00462,2015,BP2015-01952,Single Construction Permit,Completed,"$330,044","3,142.0000",2/23/2015,3/5/2015,9/15/2015,204,2
COPPERFIELD,PDA2015-00463,2015,BP2015-01875,Single Construction Permit,Completed,"$223,360","1,648.0000",2/20/2015,3/4/2015,11/20/2015,273,1
COPPERFIELD,PDA2015-00464,2015,BP2015-01877,Single Construction Permit,Completed,"$330,684","2,679.0000",2/20/2015,3/4/2015,11/18/2015,271,1
COPPERFIELD,PDA2015-00563,2015,BP2015-02500,Single Construction Permit,Completed,"$239,927","1,750.0000",3/10/2015,3/17/2015,10/19/2015,223,1
COPPERFIELD,PDA2015-00567,2015,BP2015-02520,Single Construction Permit,Completed,"$247,022","1,799.0000",3/10/2015,3/17/2015,11/12/2015,247,2
COPPERFIELD,PDA2015-00592,2015,BP2015-02833,Single Construction Permit,Completed,"$239,927","1,750.0000",3/19/2015,4/16/2015,8/25/2015,159,17
COPPERFIELD,PDA2015-00628,2015,BP2015-02885,Single Construction Permit,Completed,"$223,360","1,648.0000",3/19/2015,3/23/2015,9/3/2015,168,1
COPPERFIELD,PDA2015-00631,2015,BP2015-02894,Single Construction Permit,Completed,"$247,022","1,799.0000",3/19/2015,3/23/2015,10/9/2015,204,1
COPPERFIELD,PDA2015-00643,2015,BP2015-02944,Single Construction Permit,Completed,"$227,888","1,648.0000",3/20/2015,3/24/2015,10/19/2015,213,1
COPPERFIELD,PDA2015-00644,2015,BP2015-02947,Single Construction Permit,Completed,"$235,399","1,750.0000",3/20/2015,3/24/2015,10/8/2015,202,1
COPPERFIELD,PDA2015-00651,2015,BP2015-03035,Single Construction Permit,Completed,"$209,259","1,439.0000",3/24/2015,4/20/2015,10/19/2015,209,1
COPPERFIELD,PDA2015-00716,2015,BP2015-03557,Single Construction Permit,Completed,"$209,259","1,439.0000",4/6/2015,4/7/2015,9/14/2015,161,3
COPPERFIELD,PDA2015-00833,2015,BP2015-04734,Single Construction Permit,Completed,"$180,711","1,257.0000",4/28/2015,5/4/2015,9/21/2015,146,3
COPPERFIELD,PDA2015-00840,2015,BP2015-04583,Single Construction Permit,Completed,"$279,935","2,135.0000",4/24/2015,5/6/2015,3/1/2016,312,6
COPPERFIELD,PDA2015-00841,2015,BP2015-04586,Single Construction Permit,Completed,"$311,377","2,547.0000",4/24/2015,4/30/2015,6/23/2016,426,1
COPPERFIELD,PDA2015-00872,2015,BP2015-05107,Single Construction Permit,Completed,"$207,257","1,569.0000",5/6/2015,5/8/2015,10/7/2015,154,5
COPPERFIELD,PDA2015-00877,2015,BP2015-05106,Single Construction Permit,Completed,"$292,244","2,372.0000",5/6/2015,5/8/2015,10/23/2015,170,4
COPPERFIELD,PDA2015-00977,2015,BP2015-05746,Single Construction Permit,Completed,"$206,465","1,409.0000",5/20/2015,5/27/2015,11/16/2015,180,2
COPPERFIELD,PDA2015-00978,2015,BP2015-05747,Single Construction Permit,Completed,"$219,412","1,973.0000",5/20/2015,5/27/2015,11/30/2015,194,2
COPPERFIELD,PDA2015-00980,2015,BP2015-05749,Single Construction Permit,Completed,"$180,711","1,257.0000",5/20/2015,5/27/2015,11/16/2015,180,1
COPPERFIELD,PDA2015-00981,2015,BP2015-05750,Single Construction Permit,Completed,"$180,711","1,257.0000",5/20/2015,5/27/2015,11/16/2015,180,1
COPPERFIELD,PDA2015-01009,2015,BP2015-06009,Single Construction Permit,Completed,"$247,022","1,799.0000",5/25/2015,5/29/2015,11/6/2015,165,1
COPPERFIELD,PDA2015-01026,2015,BP2015-06320,Single Construction Permit,Completed,"$206,930","1,423.0000",5/29/2015,6/4/2015,10/29/2015,153,2
COPPERFIELD,PDA2015-01027,2015,BP2015-06319,Single Construction Permit,Completed,"$185,838","1,275.0000",5/29/2015,6/3/2015,10/23/2015,147,2
COPPERFIELD,PDA2015-01046,2015,BP2015-06615,Single Construction Permit,Completed,"$234,967","1,611.0000",6/4/2015,6/11/2015,11/4/2015,153,5
COPPERFIELD,PDA2015-01054,2015,BP2015-06433,Single Construction Permit,Completed,"$248,478","1,809.0000",6/2/2015,6/3/2015,11/6/2015,157,1
COPPERFIELD,PDA2015-01055,2015,BP2015-06437,Single Construction Permit,Completed,"$249,742","1,865.0000",6/2/2015,6/9/2015,12/11/2015,192,5
COPPERFIELD,PDA2015-01056,2015,BP2015-06443,Single Construction Permit,Completed,"$245,342","1,816.0000",6/2/2015,6/19/2015,12/8/2015,189,7
COPPERFIELD,PDA2015-01063,2015,BP2015-06612,Single Construction Permit,Completed,"$185,838","1,275.0000",6/4/2015,6/8/2015,11/12/2015,161,2
COPPERFIELD,PDA2015-01064,2015,BP2015-06611,Single Construction Permit,Completed,"$181,309","1,275.0000",6/4/2015,6/8/2015,11/10/2015,159,2
COPPERFIELD,PDA2015-01071,2015,BP2015-06606,Single Construction Permit,Completed,"$181,309","1,275.0000",6/4/2015,6/18/2015,11/9/2015,158,5
COPPERFIELD,PDA2015-01079,2015,BP2015-07133,Single Construction Permit,Completed,"$201,936","1,409.0000",6/15/2015,6/18/2015,12/29/2015,197,7
COPPERFIELD,PDA2015-01080,2015,BP2015-07132,Single Construction Permit,Completed,"$216,907","1,490.0000",6/15/2015,6/19/2015,11/10/2015,148,6
COPPERFIELD,PDA2015-01107,2015,BP2015-06867,Single Construction Permit,Completed,"$247,022","1,799.0000",6/10/2015,6/18/2015,1/5/2016,209,1
COPPERFIELD,PDA2015-01120,2015,BP2015-08124,Single Construction Permit,Completed,"$251,551","1,799.0000",7/2/2015,7/8/2015,12/8/2015,159,1
COPPERFIELD,PDA2015-01132,2015,BP2015-07127,Single Construction Permit,Completed,"$185,239","1,257.0000",6/15/2015,6/19/2015,11/26/2015,164,2
COPPERFIELD,PDA2015-01180,2015,BP2015-07405,Single Construction Permit,Completed,"$289,269","2,080.0000",6/18/2015,6/24/2015,11/19/2015,154,17
COPPERFIELD,PDA2015-01182,2015,BP2015-08031,Single Construction Permit,Completed,"$239,528","1,738.0000",6/30/2015,7/8/2015,12/2/2015,155,7
COPPERFIELD,PDA2015-01245,2015,BP2015-08030,Single Construction Permit,Completed,"$185,239","1,257.0000",6/30/2015,7/10/2015,11/16/2015,139,3
COPPERFIELD,PDA2015-01339,2015,BP2015-08690,Single Construction Permit,Completed,"$212,378","1,490.0000",7/13/2015,7/20/2015,12/2/2015,142,3
COPPERFIELD,PDA2015-01390,2015,BP2015-08867,Single Construction Permit,Completed,"$250,087","1,755.0000",7/15/2015,7/22/2015,1/11/2016,180,3
COPPERFIELD,PDA2015-01404,2015,BP2015-09000,Single Construction Permit,Completed,"$422,369","3,223.0000",7/17/2015,7/22/2015,6/1/2016,320,1
COPPERFIELD,PDA2015-01409,2015,BP2015-09011,Single Construction Permit,Completed,"$232,871","1,674.0000",7/17/2015,7/22/2015,1/5/2016,172,1
COPPERFIELD,PDA2015-01415,2015,BP2015-09017,Single Construction Permit,Completed,"$188,499","1,346.0000",7/17/2015,7/27/2015,8/4/2016,384,1
COPPERFIELD,PDA2015-01522,2015,BP2015-09811,Single Construction Permit,Completed,"$214,179","1,462.0000",7/31/2015,8/5/2015,1/7/2016,160,2
COPPERFIELD,PDA2015-01649,2015,BP2015-10913,Single Construction Permit,Completed,"$209,650","1,462.0000",8/21/2015,8/26/2015,1/8/2016,140,2
COPPERFIELD,PDA2015-01922,2015,BP2015-12452,Single Construction Permit,Completed,"$190,295","1,400.0000",9/23/2015,10/1/2015,3/24/2016,183,2
COPPERFIELD,PDA2015-02012,2015,BP2015-13067,Single Construction Permit,Completed,"$219,834","1,542.0000",10/6/2015,10/8/2015,6/23/2016,261,1
COPPERFIELD,PDA2015-02013,2015,BP2015-13068,Single Construction Permit,Completed,"$219,834","1,542.0000",10/6/2015,10/8/2015,3/15/2016,161,1
COPPERFIELD,PDA2015-02015,2015,BP2015-13091,Single Construction Permit,Completed,"$237,300","1,671.0000",10/6/2015,10/8/2015,3/15/2016,161,1
COPPERFIELD,PDA2015-02016,2015,BP2015-13098,Single Construction Permit,Completed,"$187,767","1,324.0000",10/6/2015,10/8/2015,3/17/2016,163,2
COPPERFIELD,PDA2016-00295,2016,BP2016-01315,Single Construction Permit,Completed,"$255,169","1,667.0000",2/16/2016,2/18/2016,7/5/2016,140,43
COPPERFIELD,PDA2016-00406,2016,BP2016-02064,Single Construction Permit,Completed,"$255,169","1,667.0000",3/10/2016,3/15/2016,8/2/2016,145,1
CORNERSTONE,PDA2016-00700,2016,BP2016-04031,Single Construction Permit,Pre Board Phase,"$228,046","1,455.0000",4/26/2016,5/25/2016,12/31/9999,147,14
CORNERSTONE,PDA2016-00702,2016,BP2016-04033,Single Construction Permit,Pre Board Phase,"$186,549","1,214.0000",4/26/2016,5/26/2016,12/31/9999,147,21
CORNERSTONE,PDA2016-00704,2016,BP2016-04042,Single Construction Permit,Pre Board Phase,"$289,304","1,707.0000",4/26/2016,5/24/2016,12/31/9999,147,20
CORNERSTONE,PDA2016-00707,2016,BP2016-04053,Single Construction Permit,Pre Board Phase,"$243,910","1,566.0000",4/26/2016,6/6/2016,12/31/9999,147,17
CORNERSTONE,PDA2016-00761,2016,BP2016-04351,Single Construction Permit,Completed,"$228,008","1,506.0000",5/3/2016,5/20/2016,8/12/2016,101,12
CORNERSTONE,PDA2016-00769,2016,BP2016-04400,Single Construction Permit,Completed,"$240,070","1,570.0000",5/3/2016,5/17/2016,8/12/2016,101,14
CORNERSTONE,PDA2016-00770,2016,BP2016-04399,Single Construction Permit,Completed,"$235,809","1,562.0000",5/3/2016,5/20/2016,8/12/2016,101,14
CORNERSTONE,PDA2016-00775,2016,BP2016-04450,Single Construction Permit,Completed,"$169,051","1,508.0000",5/4/2016,5/20/2016,8/12/2016,100,34
CORNERSTONE,PDA2016-00775,2016,BP2016-04451,Single Construction Permit,Completed,"$166,387","1,472.0000",5/4/2016,5/20/2016,8/12/2016,100,34
CORNERSTONE,PDA2016-00780,2016,BP2016-04448,Single Construction Permit,Completed,"$178,347","1,587.0000",5/4/2016,5/24/2016,8/12/2016,100,32
CORNERSTONE,PDA2016-00780,2016,BP2016-04449,Single Construction Permit,Final Phase,"$167,462","1,483.0000",5/4/2016,5/24/2016,12/31/9999,139,32
CORNERSTONE,PDA2016-00989,2016,BP2016-05679,Single Construction Permit,Pre Board Phase,"$291,757","1,789.0000",5/26/2016,6/16/2016,12/31/9999,117,12
CORNERSTONE,PDA2016-00990,2016,BP2016-05676,Single Construction Permit,Pre Board Phase,"$274,527","1,652.0000",5/26/2016,6/15/2016,12/31/9999,117,13
CORNERSTONE,PDA2016-00995,2016,BP2016-05689,Single Construction Permit,Pre Board Phase,"$359,188","2,200.0000",5/27/2016,6/17/2016,12/31/9999,116,10
CORNERSTONE,PDA2016-00996,2016,BP2016-05693,Single Construction Permit,Pre Board Phase,"$409,189","2,506.0000",5/27/2016,6/13/2016,12/31/9999,116,6
CORNERSTONE,PDA2016-01007,2016,BP2016-05761,Single Construction Permit,Pre Board Phase,"$377,110","2,138.0000",5/28/2016,6/28/2016,12/31/9999,115,22
CORNERSTONE,PDA2016-01009,2016,BP2016-05762,Single Construction Permit,Pre Board Phase,"$266,479","1,657.0000",5/28/2016,6/23/2016,12/31/9999,115,19
CORNERSTONE,PDA2016-01012,2016,BP2016-05768,Single Construction Permit,Pre Board Phase,"$375,275","2,138.0000",5/30/2016,6/24/2016,12/31/9999,113,20
CORNERSTONE,PDA2016-01063,2016,BP2016-05941,Single Construction Permit,Pre Board Phase,"$183,132","1,586.0000",6/1/2016,7/11/2016,12/31/9999,111,27
CORNERSTONE,PDA2016-01063,2016,BP2016-05942,Single Construction Permit,Pre Board Phase,"$177,397","1,576.0000",6/1/2016,7/11/2016,12/31/9999,111,27
CORNERSTONE,PDA2016-01066,2016,BP2016-05950,Single Construction Permit,Final Phase,"$348,210","2,135.0000",6/1/2016,6/29/2016,12/31/9999,111,35
CORNERSTONE,PDA2016-01071,2016,BP2016-05971,Single Construction Permit,Final Phase,"$398,630","2,481.0000",6/1/2016,6/21/2016,12/31/9999,111,35
CORNERSTONE,PDA2016-01096,2016,BP2016-06175,Single Construction Permit,Pre Board Phase,"$156,554","1,387.0000",6/6/2016,7/11/2016,12/31/9999,106,11
CORNERSTONE,PDA2016-01096,2016,BP2016-06176,Single Construction Permit,Pre Board Phase,"$173,427","1,540.0000",6/6/2016,7/11/2016,12/31/9999,106,11
CORNERSTONE,PDA2016-01101,2016,BP2016-06198,Single Construction Permit,Pre Board Phase,"$394,870","2,433.0000",6/6/2016,7/13/2016,12/31/9999,106,1
CORNERSTONE,PDA2016-01104,2016,BP2016-06201,Single Construction Permit,Pre Board Phase,"$373,049","2,297.0000",6/6/2016,7/13/2016,12/31/9999,106,1
CORNERSTONE,PDA2016-01536,2016,BP2016-08826,Single Construction Permit,Pre Board Phase,"$250,447","1,648.0000",7/29/2016,8/16/2016,12/31/9999,53,7
CORNERSTONE,PDA2016-01604,2016,BP2016-08749,Single Construction Permit,Pre Board Phase,"$272,339","1,789.0000",7/27/2016,8/18/2016,12/31/9999,55,14
CORNERSTONE,PDA2016-01691,2016,BP2016-09202,Single Construction Permit,Pre Board Phase,"$349,888","2,138.0000",8/9/2016,9/6/2016,12/31/9999,42,17
CORNERSTONE,PDA2016-02055,2016,BP2016-10897,Single Construction Permit,In Review,"$237,947","1,428.0000",9/14/2016,12/31/9999,12/31/9999,6,0
CORNERSTONE,,2016,BP2016-05509,Single Construction Permit,Final Phase,"$364,703",,5/25/2016,6/14/2016,12/31/9999,118,7
CORNERSTONE,,2016,BP2016-05510,Single Construction Permit,Final Phase,"$366,634",,5/25/2016,6/14/2016,12/31/9999,118,16
CRANSTON,DBA2014-03403,2015,BP2015-00039,Single Construction Permit,Completed,"$271,729","2,874.0000",1/5/2015,1/6/2015,7/29/2015,205,1
CRANSTON,DBA2014-03404,2015,BP2015-00001,Single Construction Permit,Completed,"$366,341","2,996.0000",1/2/2015,1/6/2015,9/8/2015,249,148
CRANSTON,DBA2014-03405,2015,BP2015-00002,Single Construction Permit,Completed,"$371,055","3,054.0000",1/2/2015,1/6/2015,6/18/2015,167,1
CRANSTON,DBA2014-03406,2015,BP2015-00003,Single Construction Permit,Completed,"$367,279","3,016.0000",1/2/2015,1/6/2015,7/15/2015,194,1
CRANSTON,PDA2015-00026,2015,BP2015-00113,Single Construction Permit,Completed,"$341,689","2,746.0000",1/7/2015,1/13/2015,7/6/2015,180,1
CRANSTON,PDA2015-00051,2015,BP2015-00239,Single Construction Permit,Completed,"$337,441","2,644.0000",1/12/2015,1/13/2015,6/26/2015,165,1
CRANSTON,PDA2015-00077,2015,BP2015-00345,Single Construction Permit,Completed,"$396,616","3,716.0000",1/14/2015,2/23/2015,6/25/2015,162,23
CRANSTON,PDA2015-00081,2015,BP2015-00366,Single Construction Permit,Completed,"$506,620","5,143.0000",1/14/2015,1/23/2015,9/4/2015,233,1
CRANSTON,PDA2015-00093,2015,BP2015-00408,Single Construction Permit,Completed,"$492,204","3,937.0000",1/15/2015,2/9/2015,9/4/2015,232,90
CRANSTON,PDA2015-00096,2015,BP2015-00422,Single Construction Permit,Completed,"$314,536","3,677.0000",1/15/2015,1/23/2015,8/24/2015,221,2
CRANSTON,PDA2015-00110,2015,BP2015-00478,Single Construction Permit,Completed,"$467,017","4,442.0000",1/16/2015,2/10/2015,10/13/2015,270,18
CRANSTON,PDA2015-00124,2015,BP2015-00663,Single Construction Permit,Completed,"$499,483","4,131.0000",1/21/2015,2/5/2015,9/8/2015,230,1
CRANSTON,PDA2015-00125,2015,BP2015-00661,Single Construction Permit,Completed,"$391,146","3,127.0000",1/21/2015,2/5/2015,7/9/2015,169,1
CRANSTON,PDA2015-00126,2015,BP2015-00827,Single Construction Permit,Completed,"$139,610","1,288.0000",1/26/2015,2/17/2015,6/30/2015,155,1
CRANSTON,PDA2015-00126,2015,BP2015-00828,Single Construction Permit,Completed,"$140,137","1,295.0000",1/26/2015,2/17/2015,6/30/2015,155,1
CRANSTON,PDA2015-00141,2015,BP2015-00602,Single Construction Permit,Completed,"$363,392","4,220.0000",1/20/2015,2/3/2015,9/15/2015,238,1
CRANSTON,PDA2015-00192,2015,BP2015-00712,Single Construction Permit,Completed,"$537,030","5,430.0000",1/22/2015,2/9/2015,8/24/2015,214,1
CRANSTON,PDA2015-00230,2015,BP2015-00858,Single Construction Permit,Completed,"$389,384","3,033.0000",1/27/2015,2/17/2015,8/6/2015,191,29
CRANSTON,PDA2015-00305,2015,BP2015-01159,Single Construction Permit,Completed,"$430,462","4,316.0000",2/3/2015,3/4/2015,9/14/2015,223,20
CRANSTON,PDA2015-00327,2015,BP2015-01226,Single Construction Permit,Completed,"$362,332","2,890.0000",2/5/2015,2/26/2015,8/11/2015,187,6
CRANSTON,PDA2015-00355,2015,BP2015-01350,Single Construction Permit,Completed,"$348,373","2,743.0000",2/9/2015,2/26/2015,7/22/2015,163,3
CRANSTON,PDA2015-00416,2015,BP2015-01668,Single Construction Permit,Completed,"$498,102","4,134.0000",2/17/2015,2/27/2015,10/13/2015,238,1
CRANSTON,PDA2015-00427,2015,BP2015-01747,Single Construction Permit,Completed,"$392,534","3,696.0000",2/18/2015,2/27/2015,9/15/2015,209,1
CRANSTON,PDA2015-00492,2015,BP2015-02052,Single Construction Permit,Completed,"$308,421","3,557.0000",2/26/2015,3/10/2015,9/15/2015,201,2
CRANSTON,PDA2015-00495,2015,BP2015-02073,Single Construction Permit,Completed,"$414,145","3,700.0000",2/26/2015,3/19/2015,12/23/2015,300,9
CRANSTON,PDA2015-00496,2015,BP2015-02063,Single Construction Permit,Completed,"$219,842","1,549.0000",2/26/2015,3/12/2015,7/21/2015,145,48
CRANSTON,PDA2015-00500,2015,BP2015-02067,Single Construction Permit,Completed,"$248,794","1,733.0000",2/26/2015,3/12/2015,7/20/2015,144,1
CRANSTON,PDA2015-00506,2015,BP2015-02148,Single Construction Permit,Completed,"$192,029","1,392.0000",3/2/2015,3/12/2015,10/13/2015,225,56
CRANSTON,PDA2015-00513,2015,BP2015-02200,Single Construction Permit,Completed,"$467,017","4,442.0000",3/3/2015,3/10/2015,11/12/2015,254,2
CRANSTON,PDA2015-00524,2015,BP2015-02241,Single Construction Permit,Completed,"$348,328","4,134.0000",3/3/2015,3/20/2015,10/2/2015,213,13
CRANSTON,PDA2015-00525,2015,BP2015-02249,Single Construction Permit,Completed,"$370,825","3,022.0000",3/4/2015,3/11/2015,9/22/2015,202,1
CRANSTON,PDA2015-00529,2015,BP2015-02287,Single Construction Permit,Completed,"$538,883","5,460.0000",3/4/2015,3/12/2015,10/23/2015,233,1
CRANSTON,PDA2015-00547,2015,BP2015-02388,Single Construction Permit,Completed,"$419,479","3,913.0000",3/6/2015,3/12/2015,10/9/2015,217,1
CRANSTON,PDA2015-00548,2015,BP2015-02461,Single Construction Permit,Completed,"$742,653","7,133.0000",3/9/2015,4/2/2015,2/24/2016,352,30
CRANSTON,PDA2015-00587,2015,BP2015-02591,Single Construction Permit,Completed,"$343,745","3,215.0000",3/12/2015,3/16/2015,8/18/2015,159,1
CRANSTON,PDA2015-00601,2015,BP2015-02667,Single Construction Permit,Completed,"$390,349","4,729.0000",3/13/2015,4/13/2015,1/28/2016,321,20
CRANSTON,PDA2015-00612,2015,BP2015-02734,Single Construction Permit,Completed,"$343,756","2,791.0000",3/16/2015,3/19/2015,9/11/2015,179,2
CRANSTON,PDA2015-00620,2015,BP2015-03564,Single Construction Permit,Completed,"$220,579","1,534.0000",4/6/2015,4/14/2015,8/7/2015,123,1
CRANSTON,PDA2015-00650,2015,BP2015-03033,Single Construction Permit,Completed,"$396,175","3,275.0000",3/24/2015,3/31/2015,10/13/2015,203,1
CRANSTON,PDA2015-00653,2015,BP2015-03040,Single Construction Permit,Completed,"$426,865","3,470.0000",3/24/2015,3/30/2015,11/18/2015,239,1
CRANSTON,PDA2015-00658,2015,BP2015-03155,Single Construction Permit,Completed,"$192,214","2,008.0000",3/26/2015,3/30/2015,8/7/2015,134,1
CRANSTON,PDA2015-00688,2015,BP2015-03237,Single Construction Permit,Completed,"$248,586","1,747.0000",3/27/2015,3/31/2015,7/24/2015,119,1
CRANSTON,PDA2015-00714,2015,BP2015-03397,Single Construction Permit,Completed,"$350,578","2,781.0000",4/1/2015,4/2/2015,9/22/2015,174,8
CRANSTON,PDA2015-00731,2015,BP2015-03518,Single Construction Permit,Completed,"$307,638","3,371.0000",4/2/2015,4/7/2015,10/19/2015,200,1
CRANSTON,PDA2015-00745,2015,BP2015-03731,Single Construction Permit,Completed,"$220,579","1,534.0000",4/9/2015,4/15/2015,8/7/2015,120,1
CRANSTON,PDA2015-00746,2015,BP2015-03744,Single Construction Permit,Completed,"$238,805","2,082.0000",4/9/2015,4/14/2015,9/15/2015,159,2
CRANSTON,PDA2015-00781,2015,BP2015-04041,Single Construction Permit,Completed,"$285,486","3,160.0000",4/15/2015,5/5/2015,1/27/2016,287,1
CRANSTON,PDA2015-00784,2015,BP2015-04027,Single Construction Permit,Completed,"$345,300","2,698.0000",4/14/2015,4/20/2015,10/19/2015,188,2
CRANSTON,PDA2015-00805,2015,BP2015-04332,Single Construction Permit,Completed,"$225,939","1,577.0000",4/21/2015,4/21/2015,10/29/2015,191,1
CRANSTON,PDA2015-00858,2015,BP2015-04743,Single Construction Permit,Completed,"$248,469","1,747.0000",4/28/2015,6/18/2015,11/18/2015,204,89
CRANSTON,PDA2015-00864,2015,BP2015-04808,Single Construction Permit,Completed,"$393,068","3,053.0000",4/29/2015,5/6/2015,11/13/2015,198,2
CRANSTON,PDA2015-00883,2015,BP2015-04947,Single Construction Permit,Completed,"$72,721",981.0000,5/1/2015,5/7/2015,10/16/2015,168,1
CRANSTON,PDA2015-00908,2015,BP2015-05230,Single Construction Permit,Completed,"$247,803","1,727.0000",5/8/2015,5/12/2015,10/13/2015,158,1
CRANSTON,PDA2015-00911,2015,BP2015-05291,Single Construction Permit,Completed,"$216,511","1,495.0000",5/8/2015,5/12/2015,10/19/2015,164,1
CRANSTON,PDA2015-00913,2015,BP2015-05238,Single Construction Permit,Completed,"$225,435","1,581.0000",5/8/2015,5/12/2015,10/19/2015,164,1
CRANSTON,PDA2015-00932,2015,BP2015-05399,Single Construction Permit,Completed,"$349,140","2,697.0000",5/12/2015,5/14/2015,10/30/2015,171,1
CRANSTON,PDA2015-00943,2015,BP2015-05552,Single Construction Permit,Completed,"$641,153","6,899.0000",5/14/2015,5/20/2015,5/25/2016,377,9
CRANSTON,PDA2015-00960,2015,BP2015-05751,Single Construction Permit,Completed,"$248,469","1,747.0000",5/20/2015,5/28/2015,10/19/2015,152,1
CRANSTON,PDA2015-00961,2015,BP2015-05952,Single Construction Permit,Completed,"$247,803","1,716.0000",5/25/2015,6/2/2015,10/19/2015,147,1
CRANSTON,PDA2015-00967,2015,BP2015-05668,Single Construction Permit,Completed,"$390,847","3,144.0000",5/19/2015,5/26/2015,11/16/2015,181,1
CRANSTON,PDA2015-01010,2015,BP2015-06012,Single Construction Permit,Completed,"$430,935","4,969.0000",5/25/2015,6/22/2015,2/26/2016,277,120
