CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,QLD,QUEENSLAND,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,5184,1872,338,0,1520,1185,206,0,60,391,0,30,0,0,0,0,0,0,0,0,60,54,98,0,0,0,0,27,3,50,3,0,0,0,201,136,521,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,270,870,17,0,0,0,1168,1057,3645,17,0,0,0,272,625,376,485,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556437.32061000000,4982.20926864000
Major Park,3,FPK,FISH CREEK PARK,SOUTH,PARKS,NON RESIDENTIAL,N/A,,,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15598168.36850000000,54667.23173990000
Residential,1,DRN,DEER RUN,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,5845,2103,311,0,1664,1561,118,0,216,206,0,2,0,0,0,0,0,0,0,0,205,0,316,11,0,0,0,1,0,3,1,0,0,0,115,83,315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,97,389,10,0,0,0,1550,1484,4822,10,1,0,0,312,674,417,618,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868534.53203000000,10643.09358730000
Residential,1,DRG,DEER RIDGE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,4291,1491,351,0,1020,856,140,0,0,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,389,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,0,0,0,0,463,181,1210,31,0,0,0,845,772,2582,11,0,0,1,178,453,358,414,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417417.80384000000,4899.15995013000
Residential,1,EVE,EVERGREEN,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2005,,8281,3731,758,0,2857,2786,210,0,383,350,1,1,0,0,0,0,0,0,0,6,217,193,343,30,130,0,0,1,0,2,0,0,0,12,126,115,248,7,65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,236,205,476,21,89,0,46,2380,2344,7211,42,317,1,0,359,1129,616,779,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644586.81195000000,12145.84173050000
Residential,1,MCT,MCKENZIE TOWNE,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,8359,3930,1136,0,3068,2425,170,71,606,638,0,5,0,0,13,2,0,0,0,2,391,324,634,81,131,1,0,5,0,8,0,0,0,2,118,106,251,13,37,0,0,0,0,0,0,0,0,1,62,53,98,8,0,0,0,13,0,299,2,0,0,4,527,483,982,29,78,0,26,2189,2102,6087,31,179,0,15,690,1327,665,566,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4814885.87381000000,10048.60253240000
Residential,1,MCK,MCKENZIE LAKE,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,14799,4639,1371,0,4290,4235,25,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,224,845,13,0,0,0,4194,4042,13895,41,0,0,0,376,1199,936,1896,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065064.81532000000,11216.49743100000
Residential,1,SHS,SHAWNEE SLOPES,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,1624,622,46,0,596,402,96,0,88,36,0,0,0,0,0,0,0,0,0,0,84,81,133,4,0,0,0,0,0,0,0,0,0,0,94,93,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,56,0,0,0,0,397,389,1266,4,1,0,0,97,269,79,147,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241445.25808000000,5757.03213858000
Residual Sub Area,4,12C,12C,SOUTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001600.05118000000,6194.54651889000
Residual Sub Area,4,13B,13B,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219966.72679700000,2223.78971625000
Residential,1,VAL,VALLEY RIDGE,NORTHWEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Emile Takla,Emile.Takla@calgary.ca,2005,,4405,1514,498,0,1431,1408,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,0,0,0,0,76,75,134,29,0,0,3,1380,1356,4150,14,11,0,1,97,564,297,465,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167686.64201000000,7810.11009397000
Residential,1,CAN,CANYON MEADOWS,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,7953,3175,431,0,2534,1956,153,0,333,711,0,22,0,0,0,0,0,0,0,0,292,134,526,41,0,0,0,21,2,37,1,0,0,0,149,78,410,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,496,1349,41,0,0,0,1928,1824,5631,28,0,0,0,570,1181,564,677,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056442.49092000000,8266.35484227000
Residential,1,LKB,LAKE BONAVISTA,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,10392,3605,503,0,3409,3274,0,0,329,0,0,0,0,0,0,1,0,1,0,1,317,307,459,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,1,0,0,0,0,0,0,0,0,0,2,3226,3102,9803,46,0,0,2,441,1247,609,1162,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5205642.87181000000,9330.23212265000
Residential,1,BRT,BRITANNIA,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,745,313,43,0,239,256,0,0,57,0,0,0,0,0,0,0,0,0,0,0,40,9,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,230,692,10,3,0,0,69,91,32,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503168.22912800000,3216.46845035000
Residential,1,MAN,MANCHESTER,CENTRE,INNER SUBURBS,PRE-1940,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,266,336,7,0,6,29,4,0,294,0,0,6,0,1,0,1,0,1,0,1,106,0,141,10,177,0,0,5,0,6,1,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,68,0,1,0,0,0,0,0,0,0,0,4,23,6,40,2,0,0,3,88,42,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474122.09120900000,4015.64660326000
Industrial,2,VAF,VALLEYFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,20,10,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,20,1,0,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200377.91087000000,5091.86262209000
Industrial,2,EFI,EASTFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126948.71938000000,4650.07937943000
Industrial,2,BUR,BURNS INDUSTRIAL,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898941.24769000000,9626.05486622000
Residential,1,DOV,DOVER,EAST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2005,,10227,4457,754,0,2835,1996,788,4,867,583,1,218,0,0,0,0,0,0,0,0,825,359,1219,41,0,1,0,176,19,300,38,0,4,0,754,451,2266,33,0,1,0,1,0,1,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,451,315,1101,79,53,0,2,1921,1687,5336,73,0,0,0,1106,1433,690,772,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152108.96526000000,9281.34267257000
Residential,1,ROX,ROXBORO,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,417,162,24,0,145,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,153,145,417,7,0,0,0,26,56,22,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271809.65588100000,2330.94175463000
Residential,1,RID,RIDEAU PARK,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,648,345,24,0,267,134,2,0,184,23,0,2,0,0,0,0,0,0,0,4,169,129,229,11,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,48,0,0,0,0,127,117,369,7,0,0,0,136,104,31,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267082.46078900000,2265.32060678000
Residential,1,PKH,PARKHILL,CENTRE,INNER CITY,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,1566,831,102,0,419,378,125,0,236,16,0,76,0,0,0,0,0,0,0,0,219,62,334,17,0,0,2,60,2,97,10,0,4,1,114,71,253,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,42,0,0,0,1,360,279,840,13,4,0,0,277,300,108,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655806.32691800000,4018.27159229000
Residential,1,ALT,ALTADORE,CENTRE,INNER CITY,PRE-1940,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,7894,4199,547,0,2578,1865,417,15,1014,545,0,319,1,15,5,1,0,2,0,2,908,510,1247,46,58,0,2,257,6,406,43,0,17,2,380,254,854,14,20,1,0,0,0,0,0,0,0,0,14,3,22,1,0,0,1,19,0,44,4,0,0,3,493,376,984,28,21,0,7,1746,1429,4337,66,46,0,24,1385,1429,533,446,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911819.90178000000,7570.09625157000
Industrial,2,GTI,GOLDEN TRIANGLE,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510543.87053900000,3196.11473765000
Residential,1,EYA,ELBOYA,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,1669,775,129,0,429,483,8,0,244,20,0,19,0,0,0,0,0,1,0,21,204,6,350,19,0,0,0,13,1,19,6,0,0,0,8,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,33,1,0,0,0,460,421,1245,20,3,0,1,187,272,97,138,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721242.70259100000,3891.75801962000
Residual Sub Area,4,09D,09D,EAST,OTHER,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404271.64457200000,3450.24631625000
Industrial,2,FHI,FOOTHILLS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7644882.10922000000,13205.81037860000
Residual Sub Area,4,09H,09H,EAST,OTHER,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569745.64637800000,3296.69383648000
Residential,1,LKV,LAKEVIEW,WEST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,5567,2337,285,0,1894,1688,76,0,333,230,0,10,0,0,0,0,0,0,0,2,308,0,519,23,0,0,0,5,1,6,5,0,0,0,75,54,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,218,384,1,0,0,0,1669,1621,4470,18,1,0,0,514,952,316,476,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221433.60146000000,6830.19231266000
Residual Sub Area,4,09K,09K,EAST,RESIDUAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,5,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925527.01044000000,7665.24914902000
Industrial,2,STD,STARFIELD,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348196.74537000000,8621.75046141000
Major Park,3,GPK,GLENMORE PARK,WEST,PARKS,NON RESIDENTIAL,N/A,,,2005,Y,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10160144.28670000000,21846.79802000000
Residential,1,CFL,CFB - LINCOLN PARK PMQ,WEST,INNER SUBURBS,1940s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2005,,195,474,34,0,2,106,59,0,252,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,0,0,0,0,0,0,0,0,2,36,0,117,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,2,25,2,78,68,11,0,0,3,13,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339343.84139300000,2728.18757685000
Residential,1,OGD,OGDEN,SOUTHEAST,ESTABLISHED SUBURBS,PRE-1940,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,8850,4010,534,0,2370,2316,485,0,271,637,0,297,0,1,0,1,0,2,0,0,259,1,421,12,0,0,1,226,18,394,44,0,26,0,466,251,1303,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,103,1,0,0,1,529,251,1225,106,0,1,3,2131,1848,5404,179,2,1,4,866,1393,672,604,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096375.00039000000,8861.37359585000
Industrial,2,OSH,OGDEN SHOPS,EAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,Y,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219730.17534000000,7725.44701369000
Residential,1,BEL,BEL-AIRE,CENTRE,INNER SUBURBS,1960s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,494,159,20,0,152,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,152,494,4,0,0,0,13,54,19,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336947.10594100000,2577.34239500000
Residential,1,MEA,MEADOWLARK PARK,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,595,278,36,0,236,276,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,236,592,16,0,0,0,67,111,44,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644955.89247400000,3167.79929272000
Residential,1,MAF,MAYFAIR,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,486,157,28,0,154,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,154,486,1,0,0,0,12,58,17,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305022.38621600000,2369.50850431000
Industrial,2,EFV,EAST FAIRVIEW INDUSTRIAL,SOUTH,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310347.06710000000,7172.78603281000
