"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
455395,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  11 ST SW  ",02/27/2014 11:29:37,04/07/2014 13:01:00
455397,"Used for misc. activities. overhead","    ",02/27/2014 11:35:26,06/05/2014 14:18:00
455399,"Used for misc. activities. overhead","    ",02/27/2014 11:36:54,06/05/2014 14:18:00
455409,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  14 AV SW  ",02/27/2014 11:44:22,02/28/2014 09:00:00
455420,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SHAGANAPPI TR NW  ",02/27/2014 11:54:51,02/28/2014 13:00:00
455066,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  21 ST SW  ",02/26/2014 13:00:27,02/27/2014 10:45:00
455068,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",02/26/2014 13:06:14,03/04/2014 10:22:00
455069,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  DEERSAXON CI SE  ",02/26/2014 13:10:53,03/31/2014 15:27:00
455083,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",02/26/2014 13:24:00,03/13/2014 12:00:00
455085,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  NORTHMOUNT DR NW  ",02/26/2014 13:33:17,02/26/2014 15:30:00
455122,"SL Install temporary overhead wire","  MACLEOD TR S  ",02/26/2014 14:04:55,02/22/2014 00:00:00
455133,"SL Install Fuse","  MACLEOD TR S  ",02/26/2014 14:19:44,02/22/2014 00:00:00
455172,"SL Replace Bulb","  DARTMOUTH RD SE  ",02/26/2014 00:00:00,02/20/2014 00:00:00
455174,"SL Replace Bulb","1010 26 AV SE  ",02/26/2014 00:00:00,02/20/2014 00:00:00
455199,"SL Replace Fuse","2430 ERLTON RD SW  ",02/27/2014 00:00:00,02/19/2014 00:00:00
455203,"SL Replace Fuse","  SOUTHLAND DR SW  ",02/27/2014 08:09:52,02/20/2014 00:00:00
455207,"Signal Services - SR Signal Services PDOR","  17 AV SE  ",02/14/2014 12:56:00,03/12/2014 16:00:00
455244,"SL Replace photo electric cell","250 42 AV SE  ",02/27/2014 00:00:00,02/19/2014 00:00:00
455258,"SL Replace Bulb","6045 4 ST SE  ",02/27/2014 00:00:00,02/19/2014 00:00:00
455265,"Signal Services - SR Signal Services PDOR","  MCKNIGHT BV NE  ",02/11/2014 08:50:00,02/27/2014 16:00:00
455283,"SL Replace relay","  4 ST NE  ",02/27/2014 00:00:00,02/11/2014 00:00:00
455290,"SL Replace Fuse","112 HAWKDALE CL NW  ",02/27/2014 00:00:00,02/18/2014 00:00:00
455296,"Signal Services - SR Signal Services PDOR","  MEMORIAL DR NW  ",02/24/2014 18:20:00,02/27/2014 16:00:00
455297,"SL Replace Bulb","54 ARBOUR CREST MT NW  ",02/27/2014 00:00:00,02/18/2014 00:00:00
455321,"SL Replace Fuse","111 CITADEL MEADOW GV NW  ",02/27/2014 00:00:00,02/18/2014 00:00:00
455537,"SL Replace Fuse","  HUNTBOURNE WY NE  ",02/27/2014 00:00:00,02/21/2014 00:00:00
455538,"SL Replace relay","80 BEDDINGTON WY NE  ",02/27/2014 00:00:00,02/21/2014 00:00:00
455539,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",02/27/2014 15:29:37,03/12/2014 11:31:00
455542,"SL Replace Fuse","71 CRANFIELD CI SE  ",02/27/2014 00:00:00,02/21/2014 00:00:00
455543,"SL Replace Bulb","617 HAMPTONS DR NW  ",02/27/2014 00:00:00,02/22/2014 00:00:00
455544,"Signals Construction - Signals Over Dimensional Load Escort","    ",02/27/2014 15:53:00,03/14/2014 12:30:00
455547,"SL Replace Bulb","257 HAMPSTEAD GD NW  ",02/27/2014 00:00:00,02/22/2014 00:00:00
455548,"Signals Construction - Signals Over Dimensional Load Escort","6900 112 AV SE  ",02/27/2014 16:03:00,03/14/2014 12:31:00
455549,"Signals Construction - Signals Over Dimensional Load Escort","5049 74 AV SE  ",02/27/2014 16:16:00,03/14/2014 12:32:00
455550,"Signals Construction - Signals Over Dimensional Load Escort","6900 112 AV SE  ",02/27/2014 16:26:00,03/14/2014 12:33:00
455556,"Signals Construction - Signals Over Dimensional Load Escort","5796 40 ST SE  ",02/27/2014 17:23:00,03/14/2014 13:28:00
455568,"SL Replace Fuse","64 CASTLERIDGE DR NE  ",02/28/2014 07:51:59,02/28/2014 00:00:00
455585,"SL Replace Bulb","  61 ST SE  ",02/28/2014 09:36:53,02/24/2014 00:00:00
455586,"SL Replace photo electric cell","16 APPLEGLEN PA SE  ",02/28/2014 09:41:49,02/25/2014 00:00:00
455587,"SL Replace contactor","4697 110 AV SE  ",02/28/2014 09:50:12,02/25/2014 00:00:00
455588,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  18 ST SE  ",02/28/2014 10:23:00,04/09/2014 15:33:00
455589,"SL Replace relay","    ",02/28/2014 10:49:01,02/14/2014 00:00:00
455595,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MAHOGANY WY SE  ",02/28/2014 10:57:00,04/23/2014 11:35:00
455597,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MAHOGANY WY SE  ",02/28/2014 11:11:00,04/23/2014 11:38:00
455601,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CANYON MEADOWS DR SE  ",02/28/2014 13:14:00,03/04/2014 15:30:00
455602,"SL Install temporary overhead wire","137 TUSCANY SPRINGS WY NW  ",02/28/2014 13:20:36,02/27/2014 00:00:00
455603,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  18 ST NE  ",02/28/2014 13:21:00,02/28/2014 14:00:00
455604,"Signs Field Ops - Sign Repair/replace missing or damaged signs","5004 4 ST SW  ",02/28/2014 13:31:00,03/03/2014 12:25:00
455605,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",02/26/2014 13:25:00,03/12/2014 11:32:00
455615,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",02/28/2014 14:24:01,04/30/2014 15:45:00
455616,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",02/28/2014 14:28:05,04/14/2014 13:42:00
455618,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",02/28/2014 14:29:07,04/09/2014 14:05:00
455619,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  RUSSET RD NE  ",02/28/2014 14:31:20,04/01/2014 09:06:00
455621,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",02/28/2014 14:33:06,04/29/2014 16:08:00
455634,"SL Replace Fuse","16 BEDDINGTON WY NE  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455635,"SL Replace Luminaire","168 BERKSHIRE CL NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455637,"SL Replace Bulb","185 HAMPTONS GD NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455643,"SL Replace Bulb","88 SHERWOOD RI NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455646,"SL Replace Bulb","165 SHERWOOD CR NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455649,"SL Replace Bulb","116 KINLEA WY NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455650,"SL Replace Bulb","25 KENTISH DR SW  ",02/28/2014 15:44:16,02/25/2014 00:00:00
455651,"SL Replace Bulb","53 KINCORA HL NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455653,"SL Replace Bulb","128 HALLBROOK DR SW  ",02/28/2014 15:50:56,02/25/2014 00:00:00
455654,"Signals Construction - Signals Over Dimensional Load Escort","5982 86 AV SE  ",02/28/2014 15:51:00,03/14/2014 13:33:00
455655,"SL Replace Bulb","194 KINCORA HT NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455656,"Signals Construction - Signals Over Dimensional Load Escort","    ",02/28/2014 15:55:00,03/14/2014 13:34:00
455658,"Signals Construction - Signals Over Dimensional Load Escort","    ",02/28/2014 16:03:00,03/14/2014 13:36:00
455659,"Signals Construction - Signals Over Dimensional Load Escort","    ",02/28/2014 16:07:00,03/14/2014 13:36:00
455660,"Signals Construction - Signals Over Dimensional Load Escort","9595 ENTERPRISE WY SE  ",02/28/2014 16:11:00,04/30/2014 14:54:00
455661,"Signals Construction - Signals Over Dimensional Load Escort","9595 ENTERPRISE WY SE  ",02/28/2014 16:26:00,03/14/2014 13:37:00
455683,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 06:40:53,04/01/2014 12:17:00
455684,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 06:43:13,03/03/2014 06:43:00
455685,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 06:44:39,03/03/2014 06:45:00
455686,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 06:48:53,03/03/2014 06:49:00
455687,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 06:51:49,03/03/2014 06:52:00
455688,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 06:58:52,03/03/2014 06:59:00
455689,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 07:07:04,03/03/2014 07:07:00
455690,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 07:08:20,03/03/2014 07:08:00
455691,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 07:09:46,03/03/2014 07:10:00
455694,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 07:16:31,03/03/2014 07:16:00
455695,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 07:18:01,03/03/2014 07:18:00
455696,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/03/2014 07:19:47,03/03/2014 07:20:00
455699,"SL Replace Bulb","822 KINCORA BA NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455700,"SL Replace Bulb","518 KINCORA DR NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455701,"SL Replace Bulb","3119 5A ST NW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455715,"SL Replace Luminaire","    ",03/03/2014 08:47:58,02/27/2014 00:00:00
455234,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",02/27/2014 08:33:57,04/01/2014 12:00:00
455235,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",02/27/2014 08:33:59,04/01/2014 12:00:00
455236,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",02/27/2014 08:34:00,04/01/2014 12:00:00
455238,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",02/27/2014 08:34:04,04/01/2014 12:00:00
455239,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",02/27/2014 08:34:06,04/01/2014 12:00:00
455300,"SL Replace Bulb","4 ASPEN HILLS CO SW  ",02/27/2014 09:27:42,02/20/2014 00:00:00
455301,"SL Replace Bulb","121 WENTWORTH WY SW  ",02/27/2014 09:31:56,02/20/2014 00:00:00
455306,"SL Replace Bulb","20 COUGAR RIDGE MR SW  ",02/27/2014 09:35:25,02/20/2014 00:00:00
455314,"SL Replace Bulb","128 STRADWICK RI SW  ",02/27/2014 09:43:04,02/20/2014 00:00:00
455318,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SHAGANAPPI TR NW  ",02/27/2014 09:48:51,03/31/2014 15:22:00
455351,"SL Replace Bulb","175 WOODRIDGE PL SW  ",02/27/2014 10:16:52,02/24/2014 00:00:00
455354,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CRANARCH CM SE  ",02/27/2014 10:25:07,02/27/2014 13:00:00
455355,"SL Replace Bulb","9148 OAKMOUNT DR SW  ",02/27/2014 10:36:19,02/24/2014 00:00:00
455358,"SL Replace Bulb","4304 MACLEOD TR SW  ",02/27/2014 10:47:25,02/25/2014 00:00:00
455377,"Signs Field Ops - Sign Repair/replace missing or damaged signs","521 3 AV SW  ",02/27/2014 11:22:53,03/04/2014 11:00:00
455495,"SL Replace Luminaire","1891 15 ST SE  ",02/27/2014 13:45:04,02/25/2014 00:00:00
455496,"SL Replace Luminaire","7448 23 ST SE  ",02/27/2014 13:48:44,02/25/2014 00:00:00
455499,"SL Replace Bulb","1965 LYTTON CR SE  ",02/27/2014 13:57:39,02/25/2014 00:00:00
455502,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",02/27/2014 14:14:50,03/04/2014 11:41:00
455441,"Sign Field Ops - Sign Repair/replace/ lifecycle missing or damaged signs ","  WOODFORD DR SW  ",02/27/2014 12:08:49,04/02/2014 08:57:00
455463,"Signs Field Ops - Sign Repair/replace missing or damaged signs","15425 BANNISTER RD SE  ",02/27/2014 12:30:14,03/31/2014 15:33:00
455493,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  23 AV NE  ",02/27/2014 13:27:34,04/01/2014 08:45:00
455494,"SL Replace relay","71 APPLETREE CL SE  ",02/27/2014 13:35:41,02/26/2014 00:00:00
455497,"Signs Field Ops - Sign Repair/replace missing or damaged signs","2023 52 ST NW  ",02/27/2014 13:52:21,03/27/2014 09:10:00
455500,"SL Replace Fuse","2505 107 AV SE  ",02/27/2014 14:06:40,02/24/2014 00:00:00
455501,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  5 AV NW  ",02/27/2014 14:08:38,02/28/2014 09:15:00
455541,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SHAGANAPPI TR NW  ",02/27/2014 15:43:32,02/28/2014 13:00:00
455563,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","1924 SALISBURY ST SE  ",02/28/2014 07:38:20,02/28/2014 07:40:00
455582,"SL Replace relay","615 WILLINGDON BV SE  ",02/28/2014 09:22:33,02/24/2014 00:00:00
455610,"SL Replace Fuse","87 TUSCANY SPRINGS WY NW  ",02/28/2014 14:09:40,02/27/2014 00:00:00
455620,"SL Install temporary overhead wire","623 55 ST SE  ",02/28/2014 14:32:37,02/27/2014 00:00:00
455648,"SL Replace Bulb","123 WOODPARK TC SW  ",02/28/2014 15:39:26,02/25/2014 00:00:00
455652,"SL Replace Bulb","2 HAVERHILL RD SW  ",02/28/2014 15:47:12,02/25/2014 00:00:00
455657,"Signals Construction - Signals Over Dimensional Load Escort","    ",02/28/2014 15:59:00,03/14/2014 13:35:00
455709,"Signs Field Ops - Sign Repair/replace missing or damaged signs","825 MCNEILL RD NE  ",03/03/2014 08:38:08,04/23/2014 11:41:00
455719,"SL Replace Bulb","    ",03/03/2014 08:52:00,02/27/2014 00:00:00
455720,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/03/2014 08:53:54,03/12/2014 11:34:00
455721,"SL Replace Bulb","    ",03/03/2014 08:54:28,02/27/2014 00:00:00
455727,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  85 ST SW  ",03/03/2014 09:12:17,04/01/2014 14:01:00
455734,"SL Replace photo electric cell","43 DUFFERIN PL SE  ",02/19/2014 00:00:00,02/19/2014 00:00:00
455738,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  10 ST SW  ",03/03/2014 09:38:00,03/25/2014 16:30:00
455745,"SL Replace Bulb","347 SILVERADO RANGE PL SW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455753,"SL Replace Luminaire","48 DISCOVERY RIDGE RI SW  ",03/03/2014 10:20:48,02/26/2014 00:00:00
455755,"SL Replace Luminaire","8 DISCOVERY RIDGE RI SW  ",03/03/2014 10:24:27,02/26/2014 00:00:00
455764,"SL Replace Luminaire","848 SOMERSET DR SW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
455792,"SL Replace Bulb","602 22 AV NE  ",02/28/2014 00:00:00,02/26/2014 00:00:00
455794,"SL Replace Bulb","  40 AV NE  ",02/26/2014 00:00:00,02/26/2014 00:00:00
455795,"SL PDOR - to be used for Street lights PDORs only.","  GLENMORE TR SW  ",03/03/2014 14:04:00,03/03/2014 14:20:00
455797,"SL Replace Bulb","7023 HUNTBOURNE GR NE  ",02/26/2014 00:00:00,02/26/2014 00:00:00
455799,"SL Replace Bulb","352 HUNTBOURNE WY NE  ",02/28/2014 00:00:00,02/26/2014 00:00:00
455800,"SL PDOR - to be used for Street lights PDORs only.","  6 ST SE  ",03/03/2014 14:34:00,03/03/2014 14:46:00
455808,"SL Replace Bulb","12525 52 ST SE  ",03/03/2014 15:02:50,02/19/2014 00:00:00
455814,"SL Replace Bulb","12725 52 ST SE  ",03/03/2014 15:19:40,02/19/2014 00:00:00
455815,"SL Replace Bulb","12725 52 ST SE  ",03/03/2014 15:22:26,02/19/2014 00:00:00
455816,"SL Replace Luminaire","12725 52 ST SE  ",03/03/2014 15:28:50,02/19/2014 00:00:00
455819,"SL Replace Bulb","12865 52 ST SE  ",03/03/2014 15:38:43,02/19/2014 00:00:00
455827,"SL Replace Bulb","    ",03/03/2014 15:57:48,02/19/2014 00:00:00
455830,"Signals Construction - Signals Over Dimensional Load Escort","3236 50 AV SE  ",03/03/2014 16:44:00,03/14/2014 13:38:00
455831,"Signals Construction - Signals Over Dimensional Load Escort","6900 112 AV SE  ",03/03/2014 16:48:00,03/14/2014 13:40:00
455865,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/04/2014 09:49:12,03/05/2014 09:30:00
455867,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  36 ST SE  ",03/04/2014 09:52:03,04/23/2014 11:01:00
455341,"SL Replace Bulb","206 CITADEL MEADOW GV NW  ",02/18/2014 00:00:00,02/18/2014 00:00:00
455352,"SL Replace Bulb","7 HAWKDALE CI NW  ",02/27/2014 00:00:00,02/18/2014 00:00:00
455353,"Signal Services - SR Signal Services PDOR","  BARLOW TR SE  ",02/24/2014 08:06:00,03/29/2014 11:40:00
455356,"SL Replace Bulb","204 OAKWOOD PL SW  ",02/27/2014 10:41:53,02/24/2014 00:00:00
455357,"SL Replace Bulb","11 CRESTHAVEN VW SW  ",02/27/2014 00:00:00,02/21/2014 00:00:00
455359,"SL Replace Bulb","27 CRESTHAVEN BA SW  ",02/27/2014 00:00:00,02/21/2014 00:00:00
455384,"Tier 2 Base Repair","    ",02/27/2014 11:26:30,02/27/2014 12:15:00
455385,"Tier 2 Base Repair","    ",02/27/2014 11:26:36,02/27/2014 12:15:00
455386,"Tier 2 Base Repair","    ",02/27/2014 11:26:41,02/27/2014 12:16:00
455387,"Tier 2 Base Repair","    ",02/27/2014 11:26:48,02/27/2014 12:17:00
455388,"Tier 2 Base Repair","    ",02/27/2014 11:26:54,02/27/2014 12:17:00
455389,"Tier 2 Base Repair","    ",02/27/2014 11:26:59,02/27/2014 12:20:00
455391,"Tier 2 Base Repair","    ",02/27/2014 11:27:06,02/27/2014 12:20:00
455392,"Tier 2 Base Repair","    ",02/27/2014 11:27:11,02/27/2014 12:21:00
455398,"Used for misc. activities. overhead","    ",02/27/2014 11:36:07,06/05/2014 14:20:00
455400,"SL Replace Bulb","96 EDELWEISS DR NW  ",02/27/2014 11:37:00,02/25/2014 00:00:00
455402,"Used for misc. activities. overhead","    ",02/27/2014 11:37:53,06/05/2014 14:18:00
455412,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",02/27/2014 11:52:01,03/11/2014 11:00:00
455414,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",02/27/2014 11:52:03,03/11/2014 11:00:00
455415,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",02/27/2014 11:52:04,03/11/2014 11:00:00
455717,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","514 30 ST NW  ",03/03/2014 08:48:01,03/13/2014 14:30:00
455729,"SL Replace Fuse","    ",03/03/2014 09:15:57,02/27/2014 00:00:00
455731,"SL Replace Bulb","    ",03/03/2014 09:24:18,02/27/2014 00:00:00
455733,"SL Replace Luminaire","    ",03/03/2014 09:31:22,02/27/2014 00:00:00
455740,"SL Replace Bulb","    ",03/03/2014 09:45:21,02/27/2014 00:00:00
455741,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  24 ST SW  ",03/03/2014 09:47:22,04/17/2014 10:14:00
455743,"SL Replace Bulb","1920 28 ST SW  ",02/28/2014 00:00:00,02/22/2014 00:00:00
