Nombre,Temas,Subtemas,Tipos,Subtipos,Subsubtipos,Perfiles,País,Provincia,Municipio,Distrito,Calle,Número,Bloque,Portal,Escalera,Planta,Puerta,Localidad,C.P.,Georreferenciación,Coordenada X (UTM),Coordenada Y (UTM),Coordenada X,Coordenada Y,CIF,Teléfono,Fax,Email,Web,Texto
"Parada autobús CALLE DE MANUEL DE FALLA (CENTRO DE MAYORES) - CALLE DEL OLIVAR","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL MANUEL DE FALLA","8","","","","","","Alcobendas","","center=40.54848807320886,-3.649343506659843&info=Parada autobús C/M.FALLA - C/OLIVAR",445018.0700000855,4488839.469999999,40.54848807320886,-3.649343506659843,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_2244179411805"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2248"">L-5. San Sebasti&aacute;n de los Reyes-Alcobendas-Soto de la Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2256"">153. Madrid-Alcobendas-Rosa de Luxemburgo </a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2275"">827A. Universidad Aut&oacute;noma-Alcobendas-S.S Reyes</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DE RUPERTO CHAPI - TEATRO AUDITORIO (impares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL RUPERTO CHAPI","19","","","","","","Alcobendas","","center=40.54850149344109,-3.643392763583795&info=Parada autobús C/RUPERTO CHAPI - TEATRO AUDITORIO",445521.95210008015,4488837.264199999,40.54850149344109,-3.643392763583795,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_8078501077154"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10.&nbsp;&nbsp;L&iacute;nea Circular</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DE RUPERTO CHAPÍ - TEATRO AUDITORIO (pares)","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL RUPERTO CHAPI (Teatro Auditorio)","","","","","","","Alcobendas","","center=40.548319525720274,-3.6429165366197362&info=Parada autobús C/RUPERTO CHAPÍ - TEATRO AUDITORIO",445562.12862088473,4488816.77117173,40.548319525720274,-3.6429165366197362,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_3719606461594"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2253"">C-11. L&iacute;nea Circular</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DE SAN JOSÉ ARTESANO - CALLE DE VALPORTILLO I","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL SAN JOSE ARTESANO","16","","","","","","Alcobendas","","center=40.529514519849094,-3.654591418997292&info=Parada autobús C/S JOSÉ ARTESANO - C/ VALPORTILLO I",444558.0700000905,4486736.66,40.529514519849094,-3.654591418997292,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_1157487922668"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2249"">L-6. Estaci&oacute;n FFCC. Valdelasfuentes-Pol&iacute;gono Industrial</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DE SAN RAFAEL - CALLE DE LA GRANJA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL SAN RAFAEL","8","","","","","","Alcobendas","","center=40.52522768031149,-3.659590619286485&info=Parada autobús C/SAN RAFAEL - C/GRANJA",444131.0900000954,4486263.97,40.52522768031149,-3.659590619286485,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_1157487922668"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2249"">L-6. Estaci&oacute;n FFCC. Valdelasfuentes-Pol&iacute;gono Industrial</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DE VALGRANDE - CALLE DE LOS REYES CATÓLICOS","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL VALGRANDE","11","","","","","","Alcobendas","","center=40.536421346708245,-3.6494526404136103&info=Parada autobús C/VALGRANDE - C/REYES CATÓLICOS",444998.96000008576,4487500.109999999,40.536421346708245,-3.6494526404136103,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_4261545509400"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2249"">L-6. Estaci&oacute;n FFCC. Valdelasfuentes-Pol&iacute;gono Industrial</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DE VALGRANDE -AVENIDA DE VALDELAPARRA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL VALGRANDE","27","","","","","","Alcobendas","","center=40.539093773703264,-3.6537275811196332&info=Parada autobús C/VALGRANDE -AV.VALDELAPARRA",444639.1200000897,4487799.429999999,40.539093773703264,-3.6537275811196332,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_4261545509400"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2249"">L-6. Estaci&oacute;n FFCC. Valdelasfuentes-Pol&iacute;gono Industrial</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL CONDE DE LOS GAITANES Nº 65","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"PS CONDE GAITANES","65","","","","","","Alcobendas","","center=40.52461273479067,-3.6216478850124445&info=Parada autobús C/C. GAITANES Nº 65",447344.47000006307,4486172.36,40.52461273479067,-3.6216478850124445,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_8962053997170"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2244"">L-1. Arroyo de la Vega-Soto de la Moraleja-La Moraleja</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL DOCTOR ADOLFO ROMERO - AVENIDA DEL PINTOR MURILLO","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL DR ADOLFO ROMERO","8","","","","","","Alcobendas","","center=40.542354551892885,-3.646016243247172&info=Parada autobús C/DR.A.ROMERO - AV.P.MURILLO",445294.8113000825,4488156.567499999,40.542354551892885,-3.646016243247172,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_3719606461594"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2253"">C-11. L&iacute;nea Circular</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL JAZMÍN - CALLE IRIS","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL JAZMIN","(Esquina C/ Iris","","","","","","Alcobendas","","center=40.52409714757023,-3.6450541986279172&info=Parada autobús CALLE DEL JAZMÍN - CALLE IRIS",445361.45000008174,4486129.370000001,40.52409714757023,-3.6450541986279172,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_1304462090938"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2247"">L-3 Arroyo de la Vega-Soto de la Moraleja-El Encinar de los Reyes</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2248"">L-5&nbsp;San Sebasti&aacute;n de los Reyes-Alcobendas-Soto de la Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:<br /></h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2260"">155. Madrid- Soto de la Moraleja</a>&nbsp;</li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL JAZMÍN - CALLE KERRIA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL JAZMIN","148","","","","","","Alcobendas","","center=40.52093082960732,-3.6407725538314586&info=Parada autobús C/ JAZMÍN - C/ KERRIA",445721.570000078,4485775.259999999,40.52093082960732,-3.6407725538314586,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_4000757454290"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2244"">L-1. Arroyo de la Vega-Soto de la Moraleja-La Moraleja</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL MARQUÉS DE LA VALDAVIA - AVENIDA DE CAMILO JOSÉ CELA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL MARQUES VALDAVIA","123","","","","","","Alcobendas","","center=40.54707299239204,-3.6564323687319336&info=Parada autobús C/M .VALDAVIA - AV.C.J.CELA",444416.6600000922,4488686.840000001,40.54707299239204,-3.6564323687319336,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_2800505380319"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2246"">L-2. Alcobendas-La Moraleja</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2249"">L-6. Estaci&oacute;n FFCC. Valdelasfuentes-Pol&iacute;gono Industrial</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2252"">C-10. L&iacute;nea Circular</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2263"">157C. Madrid-Alcobendas-Estaci&oacute;n de Valdelasfuentes</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2274"">827. Madrid (Canillejas)-T4-S.S Reyes-Alcobendas-Univ. Aut&oacute;noma-Tres Cantos</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2275"">827A. Universidad Aut&oacute;noma-Alcobendas-S.S Reyes</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2276"">828. Universidad Aut&oacute;noma-Alcobendas-T4-Recintos Feriales-Canillejas</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL MARQUÉS DE LA VALDAVIA - AVENIDA DEL DOCTOR SEVERO OCHOA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL MARQUES VALDAVIA","91","","","","","","Alcobendas","","center=40.54614363760906,-3.6497228633202354&info=Parada autobús C/M.VALDAVIA - AV.DR. S. OCHOA",444984.0300000858,4488579.470000001,40.54614363760906,-3.6497228633202354,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_7877220914838"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2246"">L-2.&nbsp;&nbsp;Alcobendas-La Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2256"">153. Madrid-Alcobendas-Rosa de Luxemburgo </a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2274"">827. Madrid (Canillejas)-T4-S.S Reyes-Alcobendas-Univ. Aut&oacute;noma-Tres Cantos</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2276"">828. Universidad Aut&oacute;noma-Alcobendas-T4-Recintos Feriales-Canillejas </a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL MARQUÉS DE LA VALDAVIA - CALLE DE JACINTO BENAVENTE","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL MARQUES VALDAVIA","83","","","","","","Alcobendas","","center=40.54600941662053,-3.646041927514088&info=Parada autobús C/M.VALDAVIA - C/J.BENAVENTE",445295.61000008247,4488562.280000001,40.54600941662053,-3.646041927514088,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_1951959395571"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2246"">L-2. Alcobendas-La Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2256"">153. Madrid-Alcobendas-Rosa de Luxemburgo </a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2274"">827. Madrid (Canillejas)-T4-S.S Reyes-Alcobendas-Univ. Aut&oacute;noma-Tres Cantos</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2276"">828. Universidad Aut&oacute;noma-Alcobendas-T4-Recintos Feriales-Canillejas</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL MARQUÉS DE LA VALDAVIA - CALLE DE LAS ISLAS BIKINI","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL MARQUES VALDAVIA","37","","","","","","Alcobendas","","center=40.54277922373775,-3.639153378352933&info=Parada autobús C/M.VALDAVIA - C/I.BIKINI",445876.3100000765,4488199.469999998,40.54277922373775,-3.639153378352933,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_7743694116770"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2248"">L-5. San Sebasti&aacute;n de los Reyes-Alcobendas-Soto de la Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2254"">151. Madrid (Plaza de Castilla) -Alcobendas</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2256"">153. Madrid-Alcobendas-Rosa de Luxemburgo</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2280"">158. Madrid (Pinar de Chamart&iacute;n)-San Sebasti&aacute;n de los Reyes (Tempranales)</a></li></ul></div></div><!--fin fichaterritoriales-->"
"Parada autobús CALLE DEL MARQUÉS DE LA VALDAVIA - CALLE DE MANUEL DE FALLA","Transporte y Tráfico","Otros Transporte y Tráfico","Tráfico, Transportes y Aparcamientos","Transportes","","","España","Madrid","Alcobendas",,"CL MARQUES VALDAVIA","110","","","","","","Alcobendas","","center=40.54637688917301,-3.6498328216510636&info=Parada autobús C/M.VALDAVIA - C/M.FALLA",444974.9100000859,4488605.429999998,40.54637688917301,-3.6498328216510636,"","","","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_6100122231898"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div style=""width: 100%; margin-left: 25px""><h5 class=""tipo1"">L&iacute;neas urbanas que efect&uacute;an parada: </h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2248"">L-5.&nbsp;&nbsp;San Sebasti&aacute;n de los Reyes-Alcobendas-Soto de la Moraleja</a></li></ul><h5 class=""tipo1"">L&iacute;neas interurbanas que efect&uacute;an parada:</h5><ul class=""tipo1"">	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2256"">153. Madrid-Alcobendas-Rosa de Luxemburgo </a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2274"">827. Madrid (Canillejas)-T4-S.S Reyes-Alcobendas-Univ. Aut&oacute;noma-Tres Cantos</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2275"">827A. Universidad Aut&oacute;noma-Alcobendas-S.S Reyes </a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=C&amp;IDR=2276"">828. Universidad Aut&oacute;noma-Alcobendas-T4-Recintos Feriales-Canillejas </a></li></ul></div></div><!--fin fichaterritoriales-->"
